Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	6.079547	-0.415257	7.836012	-0.003203	0.007086	-0.007851	-0.55835	0.011719	0.00293
1.0	6.06843	-0.44073	7.805004	-0.002571	0.008662	-0.006236	-0.55835	0.009521	0.000732
2.0	6.066751	-0.413369	7.846035	-0.003676	0.008034	-0.007174	-0.562744	0.011719	0.005127
3.0	6.099805	-0.430506	7.800361	0.00054	0.009461	-0.008377	-0.556152	0.009521	0.000732
4.0	6.075514	-0.380611	7.855416	0.000134	0.010771	-0.006048	-0.560547	0.015869	0.00293
5.0	6.076353	-0.421174	7.795218	-0.004692	0.009564	-0.007471	-0.551758	0.009521	0.005127
6.0	6.074475	-0.393791	7.836388	-0.001986	0.011672	-0.007282	-0.549561	0.011719	0.000732
7.0	6.063533	-0.425334	7.828758	-0.000566	0.008834	-0.009317	-0.55835	0.013916	-0.001465
8.0	6.073495	-0.438108	7.868008	0.001035	0.010314	-0.010066	-0.55835	0.011719	0.00708
9.0	6.061516	-0.410551	7.850228	0.002252	0.009874	-0.004817	-0.556152	0.009521	0.000732
10.0	6.060722	-0.410016	7.850869	-0.001085	0.011215	-0.011301	-0.556152	0.011719	0.000732
11.0	6.09257	-0.399405	7.845896	0.006266	0.010215	-0.010974	-0.553711	0.007324	0.000732
12.0	6.059076	-0.408058	7.852241	0.00313	0.012645	-0.012505	-0.560547	0.013916	0.000732
13.0	6.069446	-0.402138	7.820716	0.007865	0.011697	-0.011724	-0.55835	0.011719	-0.001465
14.0	6.100652	-0.377466	7.8361	0.007865	0.011698	-0.011726	-0.553955	0.013916	-0.003662
15.0	6.056992	-0.418188	7.834205	1.7e-05	0.011847	-0.01037	-0.560303	0.009521	0.000732
16.0	6.055597	-0.404037	7.855133	0.002249	0.009878	-0.004823	-0.556152	0.011719	0.005127
17.0	6.077172	-0.425696	7.84202	0.001209	0.014638	-0.008791	-0.55835	0.011719	0.00293
18.0	6.075624	-0.411417	7.863069	0.002137	0.01095	-0.009137	-0.562744	0.011719	0.000732
19.0	6.085397	-0.392165	7.851826	0.005336	0.013912	-0.010636	-0.560303	0.009521	0.005127
20.0	6.063653	-0.409967	7.805697	0.001728	0.012261	-0.00681	-0.556152	0.011719	0.000732
21.0	6.050228	-0.386909	7.879255	0.00112	0.012482	-0.009437	-0.556152	0.013916	0.00293
22.0	6.060078	-0.368218	7.86792	-0.002985	0.009979	-0.003923	-0.55835	0.009521	0.005127
23.0	6.071729	-0.422206	7.846424	-0.000976	0.010151	-0.007002	-0.5625	0.009521	-0.001465
24.0	6.070418	-0.408222	7.867256	4e-05	0.008622	-0.006705	-0.55835	0.011719	0.000732
25.0	6.048323	-0.412887	7.841181	-0.001993	0.011682	-0.007301	-0.556152	0.013916	-0.001465
26.0	6.058679	-0.407682	7.809678	0.003932	0.013526	-0.004935	-0.55835	0.009521	0.00293
27.0	6.057029	-0.393299	7.830785	0.005941	0.013699	-0.008014	-0.553955	0.009521	0.00293
28.0	6.054805	-0.365455	7.872108	-0.000891	0.012314	-0.006365	-0.55835	0.011719	-0.003662
29.0	6.066324	-0.419067	7.850771	0.004341	0.012219	-0.007267	-0.55835	0.009521	0.00293
30.0	6.031588	-0.401244	7.897535	-0.002987	0.009982	-0.003929	-0.556152	0.009521	0.005127
31.0	6.075363	-0.399875	7.840107	0.002632	0.011811	-0.010835	-0.553711	0.007568	-0.001465
32.0	6.084672	-0.367498	7.848988	-0.005193	0.008721	-0.00581	-0.553955	0.009521	-0.001465
33.0	6.041352	-0.409338	7.846738	-0.003571	0.006971	-0.002883	-0.553955	0.011719	-0.001465
34.0	6.040754	-0.409247	7.847204	-0.003184	0.008895	-0.008888	-0.560547	0.011719	-0.001465
35.0	6.05078	-0.390803	7.83574	-0.003485	0.009132	-0.002244	-0.556152	0.009521	-0.001465
36.0	6.072142	-0.39953	7.842619	-0.005776	0.00571	-0.004764	-0.560547	0.011719	-0.008057
37.0	6.049116	-0.377502	7.856779	-0.004674	0.006341	-0.003825	-0.55835	0.009521	0.00293
38.0	6.071817	-0.413343	7.823092	-0.004177	0.007193	-0.005513	-0.551758	0.013916	0.00293
39.0	6.048644	-0.391364	7.837361	-0.007205	0.00855	-0.002735	-0.558105	0.007324	0.00293
40.0	6.059849	-0.432138	7.836031	-0.005194	0.008724	-0.005813	-0.55835	0.013916	-0.005859
41.0	6.057509	-0.35938	7.846566	0.002073	0.00557	-0.006113	-0.560547	0.009521	-0.001465
42.0	6.025094	-0.382714	7.83216	-0.008393	0.005759	-0.004318	-0.55835	0.009521	-0.003662
43.0	6.067925	-0.386628	7.86561	-0.007376	0.004229	-0.004019	-0.55835	0.013916	0.000732
44.0	6.068804	-0.414153	7.825387	-0.006189	0.007021	-0.002438	-0.556152	0.011719	-0.005859
45.0	6.067585	-0.400766	7.846082	-0.00247	0.007605	-0.001946	-0.560547	0.009521	-0.001465
46.0	6.0344	-0.41103	7.851998	-0.012525	0.006485	-0.002483	-0.5625	0.007324	0.000732
47.0	6.067183	-0.415106	7.826594	-0.001561	0.00715	-0.005964	-0.562744	0.013916	0.000732
48.0	6.065491	-0.388061	7.867416	-0.008976	0.002747	-0.003273	-0.556152	0.011719	0.000732
49.0	6.055162	-0.388794	7.808752	-0.010429	0.008822	-0.004921	-0.556152	0.013916	0.00293
50.0	6.075937	-0.38426	7.835842	-0.006772	0.004008	-0.001393	-0.55835	0.009521	0.00293
51.0	6.064217	-0.389555	7.868325	-0.008891	0.004909	-0.002634	-0.560547	0.011719	0.00293
52.0	6.075944	-0.398954	7.816022	-0.010491	0.003426	-0.001887	-0.55835	0.011719	0.000732
53.0	6.04279	-0.441212	7.872423	-0.011011	0.00581	-0.003876	-0.55835	0.013916	0.000732
54.0	6.074491	-0.386436	7.836856	-0.005778	0.005717	-0.00477	-0.556152	0.011719	-0.001465
55.0	6.063523	-0.405132	7.848998	-0.007958	0.001218	-0.002977	-0.55835	0.013916	-0.003662
56.0	6.085255	-0.414147	7.855589	-0.006772	0.00401	-0.001394	-0.556152	0.013916	-0.005859
57.0	6.042314	-0.424435	7.802418	-0.007401	0.007473	-0.007701	-0.553955	0.009521	0.00293
58.0	6.072297	-0.374015	7.858258	-0.00349	0.009139	-0.002247	-0.552002	0.016113	-0.001465
59.0	6.072968	-0.401253	7.818217	-0.005197	0.008734	-0.005819	-0.553955	0.009521	-0.001465
60.0	6.093588	-0.396258	7.845455	-0.003077	0.007833	-0.004577	-0.55835	0.013916	-0.001465
61.0	6.059782	-0.392656	7.871587	-0.006276	0.004865	-0.003085	-0.55835	0.011719	-0.001465
62.0	6.081967	-0.415011	7.858089	-0.004677	0.006349	-0.003831	-0.556152	0.009521	0.00293
63.0	6.070298	-0.388249	7.840014	-0.005174	0.005495	-0.002144	-0.560547	0.011719	-0.003662
