Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	5.288796	-0.895365	8.28043	-0.067575	0.069604	0.053482	-0.557373	-0.039551	-0.506348
1.0	5.246263	-0.97939	8.258319	-0.055952	0.074894	0.049983	-0.55957	-0.043701	-0.512695
2.0	5.174004	-1.026664	8.265395	-0.04316	0.074844	0.049648	-0.561768	-0.041504	-0.508301
3.0	5.160892	-0.989834	8.292751	-0.027761	0.073224	0.039977	-0.559326	-0.045654	-0.51709
4.0	5.20371	-1.002027	8.273959	-0.024931	0.071401	0.035878	-0.561768	-0.039307	-0.510498
5.0	5.164659	-0.948878	8.318477	-0.017613	0.072375	0.029991	-0.561523	-0.043701	-0.510498
6.0	5.193501	-0.94587	8.369992	-0.027857	0.066032	0.027665	-0.559814	-0.037354	-0.510498
7.0	5.271907	-0.913205	8.332172	-0.024418	0.068974	0.03474	-0.557373	-0.039307	-0.508301
8.0	5.214676	-0.857129	8.41398	-0.039248	0.060575	0.036303	-0.561768	-0.039307	-0.510498
9.0	5.342122	-0.873073	8.421008	-0.052255	0.069824	0.04769	-0.563965	-0.039307	-0.510498
10.0	5.257455	-0.798842	8.408252	-0.064611	0.069413	0.058436	-0.555176	-0.039307	-0.510498
11.0	5.1252	-0.962708	8.348797	-0.092453	0.069113	0.061853	-0.559814	-0.035156	-0.510498
12.0	5.023923	-1.130678	8.304184	-0.072222	0.055924	0.051343	-0.559814	-0.032959	-0.512695
13.0	5.01305	-1.095592	8.329917	-0.038013	0.036433	0.041692	-0.560059	-0.030762	-0.510498
14.0	5.081798	-0.979665	8.33858	-0.025602	0.023596	0.028634	-0.55542	-0.035156	-0.510498
15.0	5.066687	-1.053107	8.308104	-0.03909	0.014055	0.024446	-0.55542	-0.032715	-0.51709
16.0	5.004958	-1.324279	8.163009	-0.046211	0.009306	0.007071	-0.559814	-0.034912	-0.514893
17.0	4.917807	-1.462831	8.180732	0.013193	-0.010748	-0.015585	-0.553223	-0.037109	-0.514893
18.0	5.089432	-1.239691	8.29021	0.055705	-0.023072	-0.042414	-0.55957	-0.039307	-0.512695
19.0	5.091903	-1.231757	8.289875	0.069968	-0.020597	-0.064612	-0.55542	-0.035156	-0.512695
20.0	4.997232	-1.327684	8.299058	0.082402	-0.033385	-0.077706	-0.559326	-0.043701	-0.508301
21.0	5.002324	-1.629447	8.25197	0.104773	-0.052452	-0.10133	-0.557373	-0.039307	-0.512695
22.0	4.857565	-1.757944	8.317886	0.190481	-0.0643	-0.137215	-0.55957	-0.039307	-0.514893
23.0	4.718746	-1.668723	8.317467	0.262589	-0.074188	-0.199506	-0.561523	-0.045898	-0.508301
24.0	4.977646	-0.862235	8.674522	0.272838	-0.083612	-0.291279	-0.559326	-0.045898	-0.512695
25.0	5.066516	-1.38223	8.422758	0.15452	-0.103466	-0.349433	-0.559326	-0.048096	-0.510498
26.0	5.571551	-0.833465	8.607981	0.268889	-0.109539	-0.348756	-0.561279	-0.052246	-0.510498
27.0	5.529581	-0.117186	8.786711	0.145391	-0.114438	-0.330184	-0.559326	-0.050049	-0.514893
28.0	5.554003	-0.219288	8.45477	0.014578	-0.091277	-0.306588	-0.558838	-0.058594	-0.51709
29.0	5.456643	-0.600318	8.266471	-0.020783	-0.08784	-0.264342	-0.558838	-0.058838	-0.506104
30.0	5.467542	-0.499843	8.159341	0.062961	-0.083013	-0.211566	-0.561035	-0.058838	-0.508301
31.0	5.41762	-0.162621	8.219332	0.072004	-0.076666	-0.15537	-0.556885	-0.056641	-0.514893
32.0	5.487785	-0.039536	8.187761	0.043671	-0.069696	-0.097368	-0.561035	-0.061035	-0.508301
33.0	5.549567	-0.183132	8.118063	0.038785	-0.046908	-0.040484	-0.558838	-0.061035	-0.508301
34.0	5.499227	-0.081428	8.126475	0.050736	-0.036075	0.021993	-0.556641	-0.056641	-0.503906
35.0	5.48241	0.023685	8.183668	-0.002654	-0.010342	0.064124	-0.561035	-0.061035	-0.503906
36.0	5.459089	-0.224933	8.103676	-0.051022	0.014698	0.093723	-0.561035	-0.056641	-0.510498
37.0	5.612116	-0.571988	7.996448	-0.082891	0.045238	0.109319	-0.558838	-0.058838	-0.508301
38.0	5.480302	-0.891882	7.954912	-0.053737	0.084574	0.124537	-0.561279	-0.054443	-0.510498
39.0	5.400377	-0.564227	8.094494	0.000157	0.115499	0.131432	-0.556885	-0.056641	-0.510498
40.0	5.405804	-0.801247	8.21276	-0.04764	0.139072	0.109274	-0.558838	-0.060791	-0.510498
41.0	5.346013	-1.197002	8.191642	-0.02562	0.159901	0.084577	-0.559082	-0.056641	-0.514893
42.0	5.366808	-1.230891	8.316074	0.014376	0.173596	0.049705	-0.556641	-0.058838	-0.510498
43.0	5.339608	-1.338575	8.363758	0.016189	0.197	0.002124	-0.559082	-0.054443	-0.512695
44.0	5.139542	-1.28242	8.325233	0.063694	0.212243	-0.031232	-0.558838	-0.056641	-0.512695
45.0	4.574928	-0.473683	8.700143	0.057778	0.14928	-0.032718	-0.556885	-0.056641	-0.510498
46.0	5.235921	-0.398095	8.894717	0.016926	0.095854	-0.0085	-0.558838	-0.060791	-0.516846
47.0	4.987078	-0.794956	8.56604	-0.059184	0.073885	-0.005293	-0.559082	-0.054443	-0.51709
48.0	5.152581	-1.357892	8.462053	-0.021238	0.044985	-0.015378	-0.556885	-0.052246	-0.508301
49.0	5.081804	-0.899444	8.539166	0.084354	0.029792	-0.026005	-0.554688	-0.056641	-0.512695
50.0	5.191285	-0.767663	8.503795	0.045812	0.005466	-0.028506	-0.556641	-0.058594	-0.519043
51.0	5.233492	-0.588784	8.458884	0.047665	-0.002704	-0.021011	-0.552246	-0.060791	-0.512695
