Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	9.609447	-1.554136	1.508834	0.05651	-0.004097	0.021316	-0.571533	0.298828	-0.62207
1.0	9.759645	-1.475131	1.494479	0.046819	0.000458	0.010023	-0.575928	0.296631	-0.619629
2.0	9.992847	-1.245612	1.475932	0.035325	0.003335	-0.005326	-0.573975	0.303223	-0.62207
3.0	10.122144	-1.036897	1.61309	0.041354	0.025183	-0.008547	-0.569336	0.301025	-0.617432
4.0	10.08891	-0.913857	1.73583	0.041515	0.05289	-0.011817	-0.571289	0.292236	-0.619385
5.0	10.000621	-0.886721	1.919083	0.022888	0.07948	-0.007529	-0.571533	0.296631	-0.617188
6.0	9.916943	-0.916368	2.0578	0.000221	0.102086	-0.006693	-0.567139	0.298828	-0.619629
7.0	9.778014	-1.042295	2.256178	-0.012779	0.122115	-0.004918	-0.573975	0.30542	-0.626953
8.0	9.680045	-1.258598	2.646581	-0.017376	0.156014	-0.002066	-0.567139	0.298828	-0.617432
9.0	9.831507	-1.522378	2.920681	-0.019557	0.168456	0.007997	-0.567139	0.301025	-0.62207
10.0	10.218781	-1.637195	2.799169	-0.035275	0.132905	0.01374	-0.567383	0.307617	-0.624512
11.0	10.425438	-1.596005	2.503996	-0.047766	0.120379	0.008027	-0.569092	0.296631	-0.624268
12.0	10.286218	-1.415632	2.471781	-0.05265	0.125267	0.001795	-0.5625	0.298828	-0.628906
13.0	10.013691	-1.342727	2.527459	-0.050967	0.137631	0.003565	-0.5625	0.298828	-0.628906
14.0	9.646113	-1.362059	2.578974	-0.060286	0.145329	0.0195	-0.560059	0.294434	-0.621826
15.0	9.34557	-1.420449	2.632111	-0.075836	0.146791	0.032545	-0.564697	0.298828	-0.626709
16.0	9.156503	-1.4603	2.585651	-0.084748	0.149647	0.044973	-0.564697	0.296631	-0.628906
17.0	9.147069	-1.561989	2.506414	-0.100318	0.142991	0.059728	-0.569336	0.301025	-0.619629
18.0	9.159396	-1.544606	2.45123	-0.112173	0.14102	0.062477	-0.560303	0.301025	-0.62915
19.0	9.177863	-1.551292	2.360953	-0.142983	0.136601	0.060259	-0.55835	0.307861	-0.622314
20.0	9.246846	-1.588999	2.351589	-0.161606	0.134582	0.050668	-0.55835	0.310059	-0.622314
21.0	9.326688	-1.587678	2.387068	-0.168509	0.142426	0.03668	-0.551758	0.310059	-0.626953
22.0	9.418634	-1.664519	2.341699	-0.168573	0.152311	0.024684	-0.55835	0.305664	-0.626953
23.0	9.493031	-1.734055	2.376193	-0.14902	0.160518	0.016744	-0.551758	0.310059	-0.629395
24.0	9.552217	-1.761892	2.261101	-0.141679	0.159707	0.004895	-0.553955	0.310059	-0.634033
25.0	9.537488	-1.738998	2.254529	-0.115026	0.159922	0.003786	-0.553955	0.307861	-0.631592
26.0	9.444112	-1.72729	2.276328	-0.105059	0.154633	-0.001817	-0.558594	0.312256	-0.627197
27.0	9.405983	-1.738455	2.35723	-0.081816	0.144823	0.002922	-0.551758	0.310059	-0.634033
28.0	9.3313	-1.763964	2.286223	-0.064622	0.137522	0.005582	-0.553955	0.310059	-0.626953
29.0	9.384404	-1.77791	2.281224	-0.065648	0.130795	0.016005	-0.549561	0.310059	-0.631592
30.0	9.520478	-1.8924	2.3398	-0.073872	0.121979	0.031613	-0.547607	0.318848	-0.63208
31.0	9.822982	-1.990609	2.451764	-0.084772	0.133712	0.037692	-0.552002	0.314453	-0.636475
32.0	10.200101	-2.10631	2.469699	-0.087341	0.127467	0.033654	-0.554199	0.314453	-0.631836
33.0	10.454474	-2.236699	2.474431	-0.084602	0.116936	0.031208	-0.547607	0.321045	-0.629883
34.0	10.461243	-2.235742	2.51785	-0.077002	0.127589	0.01978	-0.547363	0.314453	-0.638916
35.0	10.225367	-2.202588	2.616103	-0.067421	0.141032	0.017626	-0.547363	0.314453	-0.629639
36.0	9.855469	-2.157423	2.681723	-0.058437	0.145228	0.01918	-0.540527	0.314453	-0.641113
37.0	9.423654	-2.001495	2.746839	-0.046979	0.136309	0.026022	-0.54541	0.318848	-0.638916
38.0	9.065775	-1.906746	2.778949	-0.034674	0.121267	0.034983	-0.540771	0.318848	-0.634277
39.0	8.867639	-1.852282	2.729376	-0.025378	0.104814	0.043426	-0.547363	0.31665	-0.636475
40.0	8.810216	-1.865329	2.664812	-0.018074	0.106481	0.056362	-0.542969	0.318848	-0.638916
41.0	8.840083	-1.906323	2.668852	-0.035759	0.100171	0.063551	-0.542969	0.318848	-0.641357
42.0	8.995917	-1.953232	2.597446	-0.037994	0.092538	0.065155	-0.544922	0.310059	-0.634033
43.0	9.033451	-2.049859	2.551688	-0.053436	0.075625	0.056414	-0.540771	0.318848	-0.638916
44.0	8.987215	-2.058624	2.515632	-0.06339	0.063572	0.052826	-0.540771	0.321045	-0.634521
45.0	8.95573	-2.129451	2.538879	-0.075455	0.049854	0.052323	-0.540771	0.321045	-0.636719
46.0	8.98691	-2.139217	2.549361	-0.091438	0.032304	0.048194	-0.54541	0.321045	-0.641357
47.0	9.047655	-2.084689	2.538517	-0.093038	0.0121	0.047787	-0.538574	0.318848	-0.638916
48.0	9.119339	-2.056272	2.545734	-0.097407	0.000617	0.034917	-0.538818	0.323242	-0.636719
49.0	9.281486	-2.074312	2.532386	-0.09733	0.001142	0.037506	-0.54126	0.327637	-0.641602
50.0	9.454322	-2.150418	2.525398	-0.097975	0.006203	0.023035	-0.538818	0.325439	-0.636963
51.0	9.583806	-2.195445	2.490329	-0.103851	0.002278	0.009594	-0.548096	0.329834	-0.630127
52.0	9.640194	-2.210169	2.472857	-0.102781	0.003611	0.000314	-0.538574	0.321045	-0.634521
53.0	9.677286	-2.251281	2.52074	-0.098016	0.007641	-0.010496	-0.539063	0.329834	-0.636963
54.0	9.641071	-2.262391	2.586978	-0.089974	0.01159	-0.015088	-0.538818	0.323242	-0.636719
55.0	9.528683	-2.303454	2.590206	-0.075008	0.006968	-0.015489	-0.538818	0.327637	-0.627686
56.0	9.445789	-2.311563	2.561168	-0.056106	0.006188	-0.012259	-0.54126	0.329834	-0.634766
57.0	9.376962	-2.382341	2.592643	-0.045432	0.008821	-0.008573	-0.54126	0.329834	-0.634766
58.0	9.321095	-2.434626	2.58089	-0.031102	0.002975	-0.006922	-0.541016	0.325439	-0.636963
59.0	9.275263	-2.48181	2.601676	-0.012828	-0.001694	-0.001118	-0.538818	0.327637	-0.630127
60.0	9.242525	-2.510292	2.57896	0.002872	-0.010313	-0.002557	-0.536621	0.327637	-0.632324
61.0	9.249385	-2.500705	2.556299	0.015749	-0.016587	0.000113	-0.541016	0.325439	-0.629883
62.0	9.262511	-2.449909	2.525125	0.031557	-0.024648	0.001255	-0.538818	0.327637	-0.630127
63.0	9.275867	-2.398857	2.493283	0.032166	-0.034581	-0.001313	-0.543457	0.327637	-0.632324
64.0	9.299475	-2.342564	2.493291	0.040425	-0.043306	-0.000734	-0.54126	0.329834	-0.632324
65.0	9.356521	-2.28971	2.501078	0.039114	-0.051165	0.004433	-0.539063	0.329834	-0.632324
66.0	9.397198	-2.251189	2.497339	0.039664	-0.053143	0.000313	-0.547852	0.327637	-0.632324
67.0	9.471331	-2.215707	2.501646	0.035057	-0.058256	-0.00125	-0.543457	0.329834	-0.630127
68.0	9.511986	-2.144872	2.510496	0.03784	-0.057975	-0.005877	-0.547607	0.323242	-0.63208
69.0	9.544537	-2.191232	2.577048	0.04274	-0.056	-0.013595	-0.538818	0.325439	-0.636963
70.0	9.569367	-2.197117	2.548957	0.045715	-0.046608	-0.01463	-0.542969	0.318848	-0.627441
71.0	9.575296	-2.26188	2.573171	0.043077	-0.045278	-0.022902	-0.541016	0.325439	-0.632324
72.0	9.553936	-2.28189	2.581378	0.051321	-0.032182	-0.023931	-0.547852	0.327637	-0.636963
73.0	9.526403	-2.342469	2.59891	0.057127	-0.030473	-0.028036	-0.536621	0.325439	-0.627686
74.0	9.517736	-2.375507	2.552325	0.069433	-0.015631	-0.022352	-0.545654	0.327637	-0.630127
75.0	9.486566	-2.385294	2.674642	0.076269	-0.013616	-0.02026	-0.541016	0.323242	-0.625244
76.0	9.500374	-2.39498	2.618619	0.087597	-0.012404	-0.018145	-0.545654	0.327637	-0.630127
77.0	9.494427	-2.368158	2.654661	0.097463	-0.011631	-0.015001	-0.541016	0.325439	-0.629883
78.0	9.514196	-2.337219	2.58997	0.094586	-0.023173	-0.010816	-0.545654	0.325439	-0.627686
79.0	9.497484	-2.252011	2.619272	0.103341	-0.012098	-0.015994	-0.547852	0.325439	-0.627686
80.0	9.460317	-2.177395	2.583715	0.101213	-0.016486	-0.012354	-0.543213	0.323242	-0.636719
81.0	9.410578	-2.120749	2.591343	0.10542	-0.018504	-0.017473	-0.552246	0.323242	-0.625244
82.0	9.400569	-2.057881	2.585428	0.104587	-0.017729	-0.018505	-0.54541	0.323242	-0.625244
83.0	9.37438	-2.041111	2.555897	0.106513	-0.014036	-0.024708	-0.550049	0.323242	-0.636719
84.0	9.318747	-2.024341	2.572533	0.110163	-0.014076	-0.025713	-0.54541	0.318848	-0.627441
85.0	9.319453	-1.986676	2.586096	0.115709	-0.021612	-0.033351	-0.543213	0.321045	-0.63208
86.0	9.360729	-2.006443	2.560033	0.120669	-0.021841	-0.037958	-0.54541	0.318848	-0.63208
87.0	9.367621	-1.92651	2.564438	0.130083	-0.020239	-0.043079	-0.547607	0.323242	-0.629883
88.0	9.342341	-1.939449	2.52162	0.129278	-0.027479	-0.042471	-0.547607	0.318848	-0.634277
89.0	9.383198	-1.893508	2.521011	0.140511	-0.025447	-0.055844	-0.547607	0.318848	-0.634277
90.0	9.380057	-1.817914	2.492309	0.136234	-0.026191	-0.050158	-0.547607	0.318848	-0.63208
91.0	9.427518	-1.794935	2.456866	0.138919	-0.026068	-0.054773	-0.553955	0.312256	-0.629395
92.0	9.485684	-1.797904	2.441097	0.137275	-0.027185	-0.056293	-0.542725	0.310059	-0.634033
93.0	9.560376	-1.786242	2.435528	0.138811	-0.03159	-0.053624	-0.549561	0.310059	-0.631592
94.0	9.612445	-1.798132	2.44098	0.141142	-0.036817	-0.049904	-0.552002	0.31665	-0.634277
95.0	9.650148	-1.813616	2.359745	0.14259	-0.03059	-0.04946	-0.547363	0.314453	-0.631836
96.0	9.62867	-1.796865	2.383142	0.146511	-0.037457	-0.043635	-0.551758	0.310059	-0.631592
97.0	9.586649	-1.792594	2.34156	0.153895	-0.036983	-0.043074	-0.552002	0.31665	-0.631836
98.0	9.559032	-1.784751	2.386584	0.152554	-0.042203	-0.03832	-0.549316	0.307861	-0.63623
99.0	9.516973	-1.7814	2.344519	0.153554	-0.044557	-0.031543	-0.546875	0.303467	-0.638428
100.0	9.477931	-1.716209	2.381565	0.156579	-0.039977	-0.029019	-0.553711	0.303467	-0.633789
101.0	9.496303	-1.727641	2.378322	0.152493	-0.042693	-0.020187	-0.556396	0.312256	-0.643311
102.0	9.4631	-1.6552	2.39322	0.152	-0.037449	-0.01409	-0.549072	0.30127	-0.640625
103.0	9.565842	-1.615677	2.35238	0.136538	-0.039271	-0.010477	-0.553711	0.305664	-0.633789
104.0	9.627157	-1.592438	2.401741	0.134066	-0.034251	-0.014195	-0.551514	0.307861	-0.638672
105.0	9.696316	-1.550579	2.352675	0.128109	-0.031214	-0.013757	-0.553711	0.30127	-0.635986
106.0	9.69679	-1.514107	2.363305	0.109561	-0.035022	-0.013202	-0.553711	0.303467	-0.631348
107.0	9.697283	-1.477809	2.373644	0.100474	-0.031343	-0.01641	-0.555908	0.30127	-0.633789
108.0	9.646758	-1.389342	2.389696	0.086463	-0.027358	-0.015002	-0.553711	0.303467	-0.640625
109.0	9.602763	-1.325263	2.371501	0.077444	-0.02897	-0.017048	-0.558105	0.303467	-0.631348
110.0	9.564165	-1.327693	2.383706	0.06934	-0.028093	-0.01606	-0.548828	0.296875	-0.633545
111.0	9.571057	-1.31644	2.359791	0.05601	-0.025529	-0.016166	-0.558105	0.303467	-0.635986
112.0	9.582963	-1.338998	2.37802	0.045982	-0.032908	-0.023219	-0.555664	0.299072	-0.635986
113.0	9.574022	-1.375491	2.331593	0.037663	-0.028619	-0.01304	-0.553711	0.303467	-0.635986
114.0	9.608913	-1.408117	2.325541	0.028525	-0.030848	-0.017646	-0.558105	0.303467	-0.633789
115.0	9.604467	-1.4465	2.333026	0.021145	-0.036722	-0.016988	-0.560547	0.303467	-0.640625
116.0	9.595187	-1.451197	2.297252	0.013622	-0.043243	-0.018889	-0.557861	0.296631	-0.628906
117.0	9.563553	-1.47904	2.273247	0.006048	-0.044448	-0.021967	-0.555908	0.30127	-0.626709
118.0	9.575989	-1.502433	2.289138	0.002306	-0.050378	-0.022324	-0.560059	0.296631	-0.626465
119.0	9.594491	-1.517528	2.28255	0.005139	-0.049626	-0.0244	-0.562744	0.303223	-0.631348
120.0	9.618457	-1.491937	2.265339	0.002962	-0.054531	-0.023232	-0.55835	0.305664	-0.63623
121.0	9.659444	-1.483684	2.246124	0.008781	-0.052365	-0.024829	-0.564697	0.298828	-0.633545
122.0	9.660981	-1.48107	2.241233	0.005757	-0.051134	-0.025896	-0.558105	0.299072	-0.635986
123.0	9.672543	-1.439118	2.28032	0.007963	-0.05158	-0.025879	-0.560303	0.299072	-0.638184
124.0	9.691065	-1.453707	2.273836	0.009322	-0.045885	-0.028099	-0.557861	0.292236	-0.635742
125.0	9.670215	-1.399576	2.228884	0.008515	-0.045083	-0.029151	-0.571289	0.294434	-0.631104
126.0	9.637555	-1.436157	2.28147	0.010723	-0.045528	-0.029135	-0.560303	0.296631	-0.638184
127.0	9.661299	-1.4096	2.265213	0.014918	-0.039062	-0.033442	-0.564697	0.294434	-0.631104
128.0	9.673829	-1.431604	2.282075	0.015681	-0.037224	-0.032977	-0.564941	0.303223	-0.633789
129.0	9.663892	-1.402399	2.258612	0.020053	-0.032767	-0.034135	-0.566895	0.294434	-0.638184
130.0	9.699246	-1.433232	2.251848	0.022107	-0.033864	-0.03668	-0.560303	0.296631	-0.633545
131.0	9.671808	-1.42832	2.295406	0.026041	-0.032616	-0.032591	-0.564697	0.296631	-0.633545
132.0	9.645863	-1.446511	2.250847	0.027421	-0.029579	-0.034225	-0.566895	0.296631	-0.628906
133.0	9.624141	-1.433548	2.272572	0.030584	-0.030179	-0.030598	-0.569092	0.296631	-0.628906
134.0	9.625249	-1.42998	2.270128	0.035164	-0.030396	-0.028016	-0.5625	0.298828	-0.626709
135.0	9.615581	-1.433583	2.23584	0.039071	-0.026475	-0.024525	-0.571289	0.294434	-0.631104
136.0	9.621688	-1.390066	2.223011	0.034232	-0.031495	-0.018695	-0.5625	0.296631	-0.633545
137.0	9.663194	-1.4466	2.182564	0.035826	-0.033132	-0.016583	-0.564453	0.292236	-0.635742
