Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	7.30535	-3.482428	5.811926	0.034958	0.098843	0.014767	-0.624512	0.203369	-0.037354
1.0	7.275698	-3.505723	5.811837	0.032532	0.107213	0.016888	-0.620361	0.203369	-0.035156
2.0	7.249699	-3.507271	5.877177	0.031568	0.10319	0.017099	-0.620361	0.207764	-0.032959
3.0	7.245217	-3.550267	5.863769	0.034052	0.101747	0.02106	-0.622559	0.207764	-0.035156
4.0	7.260927	-3.503864	5.891648	0.034511	0.087291	0.019835	-0.618164	0.205566	-0.041504
5.0	7.186808	-3.542911	5.915875	0.026888	0.078929	0.017168	-0.624756	0.209961	-0.037354
6.0	7.20119	-3.485927	5.919845	0.02541	0.058263	0.01681	-0.626953	0.209961	-0.037354
7.0	7.220668	-3.46163	5.933217	0.020252	0.044956	0.015061	-0.624756	0.207764	-0.035156
8.0	7.218709	-3.483412	5.926012	0.015898	0.041711	0.014531	-0.622559	0.203369	-0.039307
9.0	7.170681	-3.498958	5.954826	0.01197	0.025931	0.013244	-0.622559	0.207764	-0.039307
10.0	7.216405	-3.5054	5.919118	0.01288	-0.006544	0.007759	-0.620361	0.205566	-0.037354
11.0	7.19226	-3.507712	5.921104	0.006208	-0.005446	0.008378	-0.622559	0.205566	-0.041504
12.0	7.1775	-3.542255	5.987436	0.011321	-0.028679	0.004848	-0.622314	0.201172	-0.035156
13.0	7.198064	-3.55093	5.895079	0.002341	-0.067189	-0.002629	-0.622559	0.207764	-0.041504
14.0	7.197251	-3.496258	5.890175	-0.005592	-0.072454	-0.008993	-0.618408	0.209961	-0.035156
15.0	7.274065	-3.489239	5.878745	-0.014004	-0.057789	-0.01063	-0.624756	0.207764	-0.037354
16.0	7.273107	-3.45699	5.863984	-0.017886	-0.037023	-0.006632	-0.624512	0.203369	-0.035156
17.0	7.276844	-3.446616	5.893941	-0.016042	-0.021446	-0.00306	-0.626953	0.209961	-0.035156
18.0	7.250824	-3.438797	5.87259	-0.018864	-0.01142	-0.007203	-0.622803	0.209961	-0.037354
19.0	7.275737	-3.43713	5.869192	-0.011926	-0.008231	-0.00017	-0.622559	0.207764	-0.037354
