Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	7.064645	0.253223	7.688983	-0.003569	0.01075	-0.012898	-0.506592	0.130371	-0.352295
1.0	7.105182	0.260595	7.694367	-0.010963	0.012126	-0.012707	-0.504395	0.130371	-0.347656
2.0	7.104202	0.260947	7.69526	-0.006483	0.012365	-0.016082	-0.504395	0.130371	-0.352295
3.0	7.079506	0.238904	7.685112	-0.007036	0.012025	-0.012364	-0.506592	0.130371	-0.354492
4.0	7.108634	0.242082	7.669355	-0.008769	0.012662	-0.012098	-0.502197	0.130371	-0.352295
5.0	7.07858	0.25372	7.655495	-0.008728	0.012246	-0.014391	-0.5	0.130371	-0.350098
6.0	7.10566	0.22834	7.702538	-0.009238	0.011489	-0.012968	-0.499756	0.125977	-0.349854
7.0	7.10467	0.228607	7.703443	-0.008265	0.01342	-0.013517	-0.501953	0.125977	-0.352295
8.0	7.093432	0.238983	7.651681	-0.009749	0.010733	-0.011545	-0.5	0.130371	-0.350098
9.0	7.067268	0.259956	7.718114	-0.008268	0.01342	-0.013515	-0.504395	0.130371	-0.350098
10.0	7.115256	0.262227	7.664454	-0.004045	0.009582	-0.013761	-0.5	0.128174	-0.354492
11.0	7.101976	0.24415	7.675455	-0.010512	0.013299	-0.011826	-0.50415	0.128174	-0.349854
12.0	7.08965	0.240221	7.655147	-0.008737	0.012248	-0.014385	-0.497803	0.128174	-0.354492
13.0	7.087638	0.226104	7.687427	-0.009291	0.011906	-0.010668	-0.506836	0.134766	-0.3479
14.0	7.099024	0.24466	7.67817	-0.010473	0.012884	-0.014117	-0.501953	0.125977	-0.352295
15.0	7.085666	0.226723	7.689227	-0.006457	0.011956	-0.018362	-0.495605	0.130371	-0.350098
16.0	7.097024	0.245582	7.679989	-0.010521	0.013299	-0.011821	-0.5	0.130371	-0.350098
17.0	7.097118	0.260112	7.649482	-0.009209	0.011076	-0.015253	-0.504639	0.134766	-0.350098
18.0	7.082718	0.227685	7.691914	-0.008282	0.013422	-0.013505	-0.506592	0.132568	-0.345459
19.0	7.082797	0.242281	7.661423	-0.009256	0.011491	-0.012957	-0.506348	0.128174	-0.349854
20.0	7.092131	0.232437	7.714874	-0.009169	0.010663	-0.017544	-0.509033	0.136719	-0.352295
21.0	7.108987	0.217435	7.70926	-0.008751	0.01225	-0.014375	-0.502197	0.132568	-0.347656
22.0	7.080054	0.243466	7.663921	-0.010907	0.011298	-0.017277	-0.502197	0.130371	-0.347656
23.0	7.108318	0.232547	7.679456	-0.008455	0.008512	-0.014965	-0.502197	0.132568	-0.350098
24.0	7.08429	0.282424	7.68295	-0.008668	0.011423	-0.018959	-0.502197	0.130371	-0.354492
25.0	7.089992	0.263422	7.655975	-0.008458	0.008512	-0.014964	-0.506592	0.132568	-0.352295
26.0	7.093612	0.215726	7.691712	-0.007445	0.010031	-0.017802	-0.50415	0.128174	-0.345459
27.0	7.11101	0.272679	7.699872	-0.008505	0.008926	-0.012669	-0.499756	0.123779	-0.347656
28.0	7.075359	0.246208	7.668168	-0.009734	0.010319	-0.013822	-0.497559	0.125977	-0.349854
29.0	7.104731	0.24951	7.652314	-0.008507	0.008926	-0.012667	-0.506836	0.134521	-0.343262
30.0	7.102869	0.235304	7.684413	-0.009781	0.010733	-0.011527	-0.502197	0.130371	-0.345459
31.0	7.103133	0.249808	7.653787	-0.006355	0.009879	-0.009763	-0.50415	0.128174	-0.352295
32.0	7.060905	0.242761	7.649826	-0.011474	0.010953	-0.013554	-0.508545	0.128174	-0.349854
33.0	7.111618	0.239909	7.707983	-0.00585	0.010639	-0.01118	-0.502197	0.128174	-0.349854
34.0	7.09951	0.236146	7.68749	-0.007543	0.01086	-0.013208	-0.497803	0.130371	-0.347656
35.0	7.094248	0.284684	7.653257	-0.005897	0.011052	-0.008886	-0.506592	0.130371	-0.354492
36.0	7.109982	0.25499	7.679105	-0.008401	0.014251	-0.0089	-0.5	0.128174	-0.356689
37.0	7.108889	0.255053	7.680115	-0.006666	0.013618	-0.009163	-0.504395	0.132568	-0.347656
38.0	7.083217	0.218147	7.701217	-0.009327	0.011906	-0.010647	-0.497559	0.125977	-0.349854
39.0	7.095587	0.251025	7.660744	-0.006251	0.015203	-0.005994	-0.502197	0.132568	-0.354492
40.0	7.111235	0.221391	7.686667	-0.008777	0.012255	-0.014357	-0.500244	0.136963	-0.354736
41.0	7.110106	0.221246	7.687717	-0.013663	0.016561	-0.005809	-0.504395	0.130371	-0.352295
42.0	7.107984	0.206568	7.720024	-0.008563	0.009341	-0.010366	-0.499756	0.125977	-0.347656
43.0	7.090404	0.236324	7.695884	-0.009378	0.012319	-0.008351	-0.504395	0.132568	-0.354492
44.0	7.1072	0.220961	7.690411	-0.010057	0.014062	-0.013214	-0.502197	0.130371	-0.352295
45.0	7.106131	0.221049	7.691396	-0.008874	0.01308	-0.009767	-0.502197	0.132568	-0.350098
46.0	7.106204	0.235624	7.661001	-0.008322	0.01343	-0.013476	-0.5	0.128174	-0.347656
47.0	7.07501	0.232671	7.678428	-0.012721	0.012349	-0.014697	-0.506592	0.132568	-0.347656
48.0	7.108657	0.187588	7.697775	-0.011492	0.010956	-0.013543	-0.502197	0.130371	-0.352295
49.0	7.078592	0.198894	7.683836	-0.011803	0.014695	-0.012944	-0.502197	0.128174	-0.356689
50.0	7.101034	0.221851	7.696079	-0.008237	0.01261	-0.018056	-0.502441	0.136963	-0.354736
51.0	7.100084	0.22231	7.696943	-0.014834	0.010988	-0.01989	-0.50415	0.125977	-0.347656
52.0	7.093668	0.184688	7.679945	-0.012327	0.007791	-0.019876	-0.495605	0.130371	-0.350098
53.0	7.128805	0.226552	7.681795	-0.01127	0.008905	-0.025	-0.502197	0.130371	-0.361328
54.0	7.074334	0.201756	7.687682	-0.008568	0.01021	-0.025802	-0.497803	0.128174	-0.354492
55.0	7.121691	0.262692	7.679561	-0.009491	0.007865	-0.027552	-0.502197	0.130371	-0.352295
56.0	7.067185	0.23808	7.685465	-0.007609	0.012145	-0.026338	-0.5	0.130371	-0.354492
57.0	7.119757	0.265079	7.681272	-0.010631	0.014579	-0.024931	-0.502197	0.128174	-0.352295
58.0	7.083051	0.225006	7.68083	-0.005608	0.008189	-0.024907	-0.504395	0.130371	-0.350098
59.0	7.083359	0.240843	7.650205	-0.005879	0.011517	-0.026596	-0.502197	0.130371	-0.350098
60.0	7.09358	0.246386	7.672353	-0.005883	0.011518	-0.026594	-0.497803	0.128174	-0.349854
61.0	7.09144	0.233272	7.704584	-0.007166	0.01332	-0.025451	-0.506348	0.128174	-0.356689
62.0	7.10268	0.253112	7.695494	-0.007628	0.012148	-0.026326	-0.504395	0.130371	-0.345459
63.0	7.078289	0.231716	7.685019	-0.00809	0.010976	-0.0272	-0.508545	0.125977	-0.352295
64.0	7.113034	0.274571	7.687165	-0.001452	0.012199	-0.027651	-0.497559	0.125977	-0.349854
65.0	7.088613	0.253291	7.676718	-0.009882	0.012013	-0.024641	-0.508545	0.128174	-0.349854
66.0	7.116758	0.243262	7.692447	-0.004711	0.010538	-0.02314	-0.504395	0.130371	-0.347656
