Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	6.294615	-1.347183	7.709981	0.017148	0.151396	-0.014155	-0.515381	0.133789	-0.097412
1.0	6.258869	-1.173178	7.728344	0.004406	0.152333	-0.00893	-0.515381	0.135742	-0.097412
2.0	6.264061	-1.207883	7.78361	-0.012078	0.150493	0.006316	-0.515381	0.133789	-0.097412
3.0	6.22785	-1.185573	7.793807	-0.021154	0.143373	0.010472	-0.519531	0.131592	-0.097412
4.0	6.235623	-1.146336	7.840128	-0.028062	0.138386	0.024368	-0.51123	0.135986	-0.104004
5.0	6.224535	-1.151226	7.848218	-0.046061	0.135006	0.03926	-0.515137	0.129395	-0.099609
6.0	6.221894	-1.147666	7.808659	-0.057387	0.124125	0.050604	-0.513184	0.135742	-0.097412
7.0	6.205295	-1.238302	7.846894	-0.072607	0.1197	0.064426	-0.510742	0.129395	-0.097412
8.0	6.192976	-1.325211	7.860951	-0.079186	0.111228	0.070547	-0.513184	0.131592	-0.099609
9.0	6.137021	-1.406934	7.842577	-0.087786	0.106027	0.070167	-0.506592	0.133789	-0.097412
10.0	6.123431	-1.39942	7.876284	-0.086782	0.096429	0.066941	-0.508789	0.131592	-0.101807
11.0	6.175969	-1.395389	7.81855	-0.090291	0.084749	0.065875	-0.513428	0.140137	-0.101807
12.0	6.121757	-1.477152	7.798301	-0.089997	0.087527	0.065898	-0.506836	0.135986	-0.10376
13.0	6.083546	-1.593362	7.823742	-0.085368	0.087048	0.060542	-0.513184	0.133789	-0.105957
14.0	6.100146	-1.603312	7.831826	-0.073619	0.081045	0.04725	-0.506836	0.140137	-0.101807
15.0	6.096088	-1.534357	7.828173	-0.059438	0.076205	0.039129	-0.51123	0.140381	-0.105957
16.0	6.032226	-1.503311	7.88075	-0.058032	0.069856	0.03305	-0.513428	0.138184	-0.105957
17.0	6.111738	-1.494653	7.826392	-0.048817	0.057262	0.026879	-0.511475	0.142334	-0.101807
18.0	6.073892	-1.486552	7.876959	-0.047752	0.053094	0.02697	-0.509033	0.135986	-0.104004
19.0	6.068134	-1.420832	7.895434	-0.053931	0.046604	0.028623	-0.509277	0.142578	-0.108154
20.0	6.074749	-1.486786	7.834065	-0.04099	0.031361	0.024724	-0.508789	0.133789	-0.108154
21.0	6.072412	-1.515382	7.829902	-0.044954	0.031184	0.022354	-0.509033	0.138184	-0.101807
22.0	6.087213	-1.40734	7.885838	-0.045662	0.025152	0.025138	-0.509277	0.142334	-0.101807
23.0	6.080281	-1.485226	7.766898	-0.044343	0.021341	0.022224	-0.511475	0.142334	-0.101807
24.0	6.065592	-1.530105	7.832324	-0.042848	0.022862	0.022551	-0.506836	0.140381	-0.108154
25.0	6.043967	-1.528499	7.805246	-0.037285	0.019565	0.018983	-0.50708	0.144531	-0.104004
26.0	6.042628	-1.532254	7.805546	-0.031172	0.007697	0.016877	-0.51123	0.135986	-0.101807
27.0	6.02992	-1.575197	7.869714	-0.015995	-0.012967	0.013355	-0.506836	0.140137	-0.104004
28.0	5.948516	-1.523686	8.067326	0.020369	-0.078486	0.026996	-0.506836	0.140137	-0.099609
29.0	5.921328	-1.66253	8.120616	0.058372	-0.232345	0.034102	-0.509033	0.135986	-0.104004
30.0	6.234055	-1.771119	7.851516	0.066292	-0.335087	0.006622	-0.509277	0.142334	-0.095215
31.0	6.405006	-1.908191	7.696637	0.035175	-0.347451	-0.045182	-0.513428	0.140137	-0.097412
32.0	6.577062	-1.757803	7.710119	-0.01135	-0.290482	-0.096536	-0.513428	0.137939	-0.099609
33.0	6.744617	-1.476965	7.906237	-0.12156	-0.288524	-0.132685	-0.515625	0.140137	-0.09082
34.0	6.930973	-0.924191	7.865955	-0.237297	-0.250718	-0.11187	-0.517578	0.137939	-0.093018
35.0	7.086466	-1.015137	7.751855	-0.317819	-0.179462	-0.064448	-0.515869	0.144287	-0.093018
36.0	7.025016	-1.268068	7.850075	-0.375273	-0.08309	-0.003755	-0.52002	0.144531	-0.097412
37.0	7.122934	-1.230985	7.875027	-0.402119	0.006061	0.047437	-0.518066	0.148682	-0.095215
38.0	7.344584	-1.451313	7.81598	-0.414213	0.127684	0.101355	-0.513916	0.150879	-0.091064
39.0	7.511395	-2.226486	7.950168	-0.377269	0.255943	0.191646	-0.515869	0.148682	-0.095215
40.0	8.006184	-5.04306	7.887143	-0.238949	0.413333	0.439129	-0.509766	0.155273	-0.095215
41.0	8.460034	-1.335531	8.367883	0.041913	0.694111	0.381031	-0.507568	0.155273	-0.104004
42.0	6.05399	0.102133	7.930423	-0.025907	0.79255	0.314646	-0.505615	0.159668	-0.101807
43.0	5.46706	-1.307859	7.568836	-0.088657	0.760941	0.308777	-0.501221	0.159668	-0.112549
44.0	5.119238	-1.844866	7.44137	-0.067709	0.691345	0.32209	-0.503662	0.16626	-0.114746
45.0	4.944191	-1.671592	7.497728	-0.063338	0.608726	0.32908	-0.501465	0.16626	-0.121338
46.0	4.669971	-1.409767	7.599335	-0.075275	0.532378	0.299609	-0.49292	0.168457	-0.125732
47.0	4.356457	-1.474387	7.598942	-0.092617	0.437214	0.253959	-0.499512	0.172852	-0.12793
