Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
1.0	10.106636	0.973868	0.166928	0.067873	0.026318	0.068611	-0.643799	0.082031	-0.490723
2.0	9.964534	1.232805	-0.041936	0.096554	0.026277	-0.011495	-0.641602	0.082031	-0.490723
3.0	9.819237	1.527629	-0.085303	0.08086	0.021782	-0.039123	-0.643555	0.075439	-0.48584
4.0	9.666701	1.723869	-0.270089	0.043652	0.005566	-0.050487	-0.636963	0.077637	-0.490723
5.0	9.629249	1.933485	-0.360992	-0.001858	-0.026832	-0.0519	-0.643799	0.079834	-0.488525
6.0	9.703227	2.125662	-0.387148	-0.056304	-0.058041	-0.053536	-0.641357	0.079834	-0.483887
7.0	9.767649	2.14087	-0.410094	-0.111362	-0.07018	-0.055295	-0.639404	0.084473	-0.500244
8.0	9.755211	2.077929	-0.36048	-0.149269	-0.072261	-0.05413	-0.645996	0.077637	-0.486084
9.0	9.735175	1.99232	-0.285557	-0.163028	-0.069412	-0.055751	-0.641602	0.079834	-0.488525
10.0	9.729191	1.835384	-0.198382	-0.177053	-0.056188	-0.052373	-0.645996	0.077637	-0.481445
11.0	9.768219	1.69746	-0.198106	-0.178584	-0.037903	-0.044773	-0.644043	0.086426	-0.484131
12.0	9.734124	1.526139	-0.152422	-0.181155	-0.005111	-0.037065	-0.644043	0.086426	-0.48877
13.0	9.683804	1.340457	-0.169715	-0.178216	0.030521	-0.030245	-0.64624	0.086426	-0.484131
14.0	9.680551	1.087964	-0.183863	-0.174791	0.040444	-0.02084	-0.643555	0.077637	-0.486084
15.0	9.698669	0.823952	-0.127995	-0.157843	0.064518	-0.007363	-0.648438	0.084229	-0.486328
16.0	9.71017	0.668888	-0.164442	-0.134769	0.072359	0.005206	-0.648682	0.09082	-0.48877
17.0	9.738157	0.525939	-0.135333	-0.111951	0.070947	0.013668	-0.643799	0.084229	-0.488525
