Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	6.557272	-2.921611	6.838506	-0.008492	0.004637	-0.008874	-0.599365	0.278076	-0.143799
1.0	6.533883	-2.8963	6.836272	-0.006391	0.002405	-0.006613	-0.594971	0.276123	-0.145996
2.0	6.558097	-2.8953	6.860896	-0.007452	0.002407	-0.00986	-0.601563	0.275879	-0.141602
3.0	6.556985	-2.917486	6.887087	-0.00744	0.002365	-0.012018	-0.597168	0.273926	-0.145996
4.0	6.558226	-2.89495	6.860921	-0.007375	0.006733	-0.00787	-0.601563	0.273926	-0.145996
5.0	6.557006	-2.919112	6.863099	-0.004133	0.00652	-0.008922	-0.601318	0.273926	-0.143799
6.0	6.55772	-2.894559	6.861569	-0.004101	0.008703	-0.006847	-0.597168	0.275879	-0.139404
7.0	6.556209	-2.916653	6.888179	-0.005193	0.00652	-0.012168	-0.601318	0.273926	-0.143799
8.0	6.557175	-2.891897	6.886491	-0.004164	0.004333	-0.010996	-0.599365	0.278076	-0.145996
9.0	6.55738	-2.89345	6.862362	-0.006278	0.006602	-0.011098	-0.605957	0.278076	-0.141602
10.0	6.556202	-2.917322	6.864628	-0.002992	0.008532	-0.012233	-0.599609	0.280273	-0.143799
11.0	6.581287	-2.893372	6.863612	-0.002948	0.010674	-0.012317	-0.59082	0.278076	-0.141602
12.0	6.555334	-2.914132	6.890078	-0.000834	0.008403	-0.012215	-0.597168	0.278076	-0.137207
13.0	6.556022	-2.889138	6.888746	-0.002948	0.010671	-0.012317	-0.601318	0.271729	-0.141602
14.0	6.555245	-2.916538	6.842613	-0.000777	0.010501	-0.014456	-0.599365	0.275879	-0.141602
15.0	6.531208	-2.888595	6.865349	-0.001876	0.010626	-0.011228	-0.601318	0.271729	-0.148193
16.0	6.554321	-2.913198	6.868174	-0.001906	0.008441	-0.013303	-0.599365	0.273682	-0.141602
17.0	6.554005	-2.912597	6.868731	-0.002961	0.010708	-0.010159	-0.597168	0.273926	-0.143799
18.0	6.554545	-2.885919	6.891501	-0.003133	0.00214	-0.009825	-0.599121	0.271729	-0.139404
