Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	6.156393	1.312859	8.116884	-0.030217	0.050303	-0.025299	-0.643799	-0.016846	-0.321777
1.0	5.759237	1.277405	8.297166	-0.010919	0.027651	-0.028094	-0.639404	-0.02124	-0.326416
2.0	5.34722	1.265846	8.233368	0.009216	-0.037709	-0.020704	-0.645752	-0.025635	-0.330811
3.0	5.687775	1.317348	8.535811	0.011186	-0.148492	-0.010983	-0.650146	-0.023438	-0.330811
4.0	5.96914	0.9481	8.158305	0.028324	-0.195289	-0.020197	-0.648193	-0.016846	-0.324219
5.0	6.012361	1.181704	8.112201	0.100859	-0.220492	-0.045316	-0.647949	-0.02124	-0.321777
6.0	6.078134	1.401141	8.084674	0.094651	-0.257662	-0.048818	-0.648193	-0.019043	-0.323975
7.0	6.457314	1.272303	7.857897	0.070847	-0.276709	-0.045396	-0.641602	-0.02124	-0.321777
8.0	6.773999	1.242108	7.545089	0.123809	-0.237821	-0.065631	-0.652344	-0.025635	-0.323975
9.0	6.738398	1.586888	7.768798	0.102923	-0.183043	-0.069188	-0.647705	-0.027832	-0.319336
10.0	6.867804	1.591748	7.523082	0.084538	-0.110444	-0.06635	-0.647949	-0.023438	-0.321777
11.0	6.897907	1.894958	7.509881	0.054105	-0.054383	-0.053602	-0.647705	-0.027832	-0.310303
12.0	6.63209	1.964368	7.624937	0.024053	0.01426	-0.030265	-0.647949	-0.023438	-0.319336
13.0	6.42009	2.026852	7.686442	-0.022783	0.042576	0.003019	-0.652344	-0.023438	-0.323975
14.0	6.251103	2.045052	8.011803	-0.057737	0.043094	0.052465	-0.647949	-0.023438	-0.321777
15.0	6.088306	1.747607	7.904734	-0.047668	-0.005494	0.025084	-0.649902	-0.027832	-0.321533
16.0	6.083531	1.692739	8.325281	-0.131207	-0.02267	0.114123	-0.650146	-0.02124	-0.317139
17.0	6.196998	1.389015	8.006246	-0.056751	-0.058837	0.099086	-0.650146	-0.023438	-0.317139
18.0	6.365169	1.307552	8.041391	-0.117529	-0.072009	0.103878	-0.652588	-0.019043	-0.31958
19.0	6.585573	1.208722	7.868431	-0.041346	-0.077118	0.073152	-0.652344	-0.02124	-0.323975
20.0	6.258495	1.117804	7.953682	-0.08328	-0.043557	0.033052	-0.650391	-0.019043	-0.317139
21.0	6.804524	1.557296	7.962884	-0.018365	-0.057645	0.072277	-0.650146	-0.02124	-0.321777
22.0	6.492489	1.096082	7.777839	-0.068784	-0.034112	0.057273	-0.652588	-0.014893	-0.317383
23.0	6.702886	1.254738	7.85032	0.003729	-0.037735	0.000554	-0.647949	-0.02124	-0.317139
24.0	6.507648	1.19296	7.823277	-0.050389	0.003457	0.005249	-0.648193	-0.019043	-0.312744
