Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	9.35745	-0.454532	3.612782	0.03293	0.004794	0.010794	-0.476074	0.109863	-0.705566
1.0	9.389158	-0.40527	3.6007	0.032579	-0.000378	0.010422	-0.480713	0.114258	-0.705811
2.0	9.421513	-0.415334	3.595156	0.04047	0.001957	0.011273	-0.476074	0.109863	-0.705566
3.0	9.455745	-0.441095	3.629134	0.033188	0.005209	0.01229	-0.476074	0.109863	-0.700928
4.0	9.458926	-0.397514	3.571134	0.037668	0.008429	0.013767	-0.476074	0.109863	-0.700928
5.0	9.492214	-0.36415	3.599334	0.037153	0.018888	0.016431	-0.476318	0.116455	-0.705811
6.0	9.439982	-0.362716	3.61996	0.033131	0.025586	0.01418	-0.476318	0.114258	-0.701172
7.0	9.464028	-0.385905	3.596936	0.02646	0.023028	0.01807	-0.474121	0.118652	-0.710449
8.0	9.437999	-0.36387	3.62501	0.02198	0.03121	0.015581	-0.469482	0.116455	-0.696533
9.0	9.429421	-0.376637	3.608254	0.020969	0.029524	0.009569	-0.473877	0.109863	-0.705566
10.0	9.363349	-0.356129	3.622796	0.018167	0.036001	0.012056	-0.473877	0.114258	-0.703369
11.0	9.356526	-0.384528	3.645675	0.010023	0.033248	0.009699	-0.478516	0.114258	-0.703369
12.0	9.32693	-0.390526	3.60266	0.009876	0.037573	0.007054	-0.476318	0.114258	-0.701172
13.0	9.365299	-0.388739	3.620489	0.007543	0.042663	0.003099	-0.473877	0.112061	-0.703369
14.0	9.342905	-0.381883	3.597843	0.005105	0.043005	0.000284	-0.469482	0.112061	-0.703369
15.0	9.328425	-0.422053	3.601686	0.000422	0.041689	6.7e-05	-0.471924	0.116455	-0.708252
16.0	9.366787	-0.419968	3.619572	0.000378	0.039362	-0.002702	-0.476318	0.116455	-0.708252
17.0	9.363567	-0.404163	3.583995	-0.001807	0.040125	-0.004016	-0.47168	0.114258	-0.69873
18.0	9.394617	-0.414072	3.582101	-0.002558	0.03886	-0.008525	-0.473877	0.109863	-0.705566
19.0	9.40058	-0.401145	3.60554	-0.000326	0.040418	-0.004448	-0.476074	0.107666	-0.707764
20.0	9.390056	-0.397482	3.55029	-0.004488	0.040041	-0.00834	-0.478516	0.114258	-0.703369
21.0	9.395963	-0.384665	3.573852	-0.005922	0.042067	-0.005149	-0.473877	0.114258	-0.705811
22.0	9.428608	-0.410412	3.611651	-0.00979	0.044435	-0.004774	-0.469482	0.116455	-0.705811
23.0	9.398998	-0.415834	3.569216	-0.009581	0.042529	-0.006041	-0.473877	0.109863	-0.710205
24.0	9.372458	-0.392717	3.598174	-0.008707	0.037237	-0.008331	-0.47168	0.114258	-0.705811
25.0	9.38451	-0.411711	3.608766	-0.015036	0.039851	-0.004101	-0.469482	0.114258	-0.703369
26.0	9.369785	-0.392531	3.605148	-0.01441	0.03414	-0.007894	-0.473877	0.112061	-0.700928
27.0	9.342161	-0.413367	3.601264	-0.014298	0.038883	-0.00904	-0.474121	0.116455	-0.705811
28.0	9.323465	-0.43729	3.656399	-0.013175	0.034014	-0.009827	-0.471924	0.118652	-0.710449
29.0	9.353229	-0.431633	3.614477	-0.011596	0.027663	-0.010374	-0.476318	0.118652	-0.705811
30.0	9.346661	-0.459019	3.636436	-0.008955	0.025417	-0.008819	-0.469482	0.112061	-0.705566
31.0	9.341221	-0.44249	3.69082	-0.005996	0.026012	-0.009669	-0.469482	0.114258	-0.710449
