Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	5.53492	1.901498	8.471866	-0.007919	0.008792	-0.015433	-0.603271	-0.049072	-0.442139
1.0	5.510139	1.868829	8.500027	-0.006485	0.013468	-0.01208	-0.601074	-0.049072	-0.444336
2.0	5.467537	1.878169	8.4765	-0.009834	0.011884	-0.014775	-0.601074	-0.046875	-0.442139
3.0	5.519325	1.885359	8.487989	-0.005639	0.012279	-0.011583	-0.605469	-0.049072	-0.444336
4.0	5.520413	1.871665	8.43064	-0.007506	0.011366	-0.01484	-0.601074	-0.046875	-0.448975
5.0	5.496178	1.890297	8.477361	-0.007734	0.012081	-0.013182	-0.601074	-0.046875	-0.442139
6.0	5.515572	1.885648	8.490364	-0.009215	0.011408	-0.012623	-0.59668	-0.05127	-0.4375
7.0	5.493775	1.890401	8.478895	-0.004563	0.010375	-0.012746	-0.603271	-0.046875	-0.4375
8.0	5.513274	1.885989	8.491781	-0.008754	0.009979	-0.015943	-0.605469	-0.049072	-0.442139
9.0	5.479635	1.874473	8.493994	-0.003924	0.012235	-0.013808	-0.603271	-0.049072	-0.451172
10.0	5.510873	1.886563	8.493212	-0.006042	0.009702	-0.01219	-0.603271	-0.046875	-0.444336
11.0	5.515375	1.869429	8.477747	-0.003078	0.011047	-0.01331	-0.603271	-0.046875	-0.442139
12.0	5.493606	1.874272	8.466232	-0.008365	0.010217	-0.012131	-0.603516	-0.044678	-0.444336
13.0	5.513075	1.869761	8.47917	-0.005402	0.011562	-0.013252	-0.601074	-0.046875	-0.442139
14.0	5.517936	1.903899	8.4824	-0.006245	0.01275	-0.013753	-0.605469	-0.046875	-0.446777
15.0	5.522355	1.88655	8.467048	-0.008363	0.010216	-0.012135	-0.607422	-0.053467	-0.446533
16.0	5.50943	1.870277	8.481425	-0.005168	0.010848	-0.014914	-0.603271	-0.046875	-0.442139
17.0	5.502669	1.887809	8.498252	-0.009842	0.009542	-0.011578	-0.60791	-0.04248	-0.442139
18.0	5.507211	1.870508	8.482815	-0.003073	0.011047	-0.013316	-0.605469	-0.046875	-0.446777
19.0	5.491657	1.909172	8.473705	-0.008997	0.008353	-0.01108	-0.601074	-0.046875	-0.444336
20.0	5.505029	1.870894	8.484146	-0.004296	0.011996	-0.017637	-0.607666	-0.049072	-0.444336
21.0	5.503725	1.871278	8.484907	-0.005627	0.012274	-0.011601	-0.603516	-0.044678	-0.446777
22.0	5.517448	1.884138	8.514053	-0.009201	0.011401	-0.012644	-0.607666	-0.046875	-0.444336
23.0	5.507358	1.905202	8.488979	-0.007719	0.012075	-0.013204	-0.605469	-0.046875	-0.444336
24.0	5.485446	1.909823	8.47758	-0.00795	0.012788	-0.011546	-0.601074	-0.046875	-0.442139
25.0	5.519425	1.866603	8.500346	-0.009835	0.009538	-0.011588	-0.601074	-0.049072	-0.444336
26.0	5.509429	1.887615	8.475228	-0.007716	0.012074	-0.013207	-0.601074	-0.049072	-0.444336
27.0	5.531715	1.828006	8.511572	-0.00899	0.00835	-0.01109	-0.605469	-0.044678	-0.446777
28.0	5.507167	1.887883	8.476638	-0.002805	0.012671	-0.018204	-0.609863	-0.049072	-0.442139
29.0	5.500124	1.905719	8.493551	-0.007713	0.012073	-0.013211	-0.601074	-0.046875	-0.446777
