Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	5.876383	3.172734	7.513575	-0.005447	0.010886	-0.016286	-0.501221	-0.084229	-0.104248
1.0	5.892605	3.173275	7.48472	-0.007732	0.010916	-0.019	-0.496826	-0.084229	-0.108643
2.0	5.89643	3.144227	7.468626	-0.008411	0.010073	-0.020558	-0.499268	-0.082031	-0.108887
3.0	5.891756	3.162391	7.507838	-0.007678	0.014585	-0.012933	-0.500977	-0.088623	-0.106445
4.0	5.886228	3.186504	7.466297	-0.007351	0.010628	-0.021567	-0.499268	-0.082031	-0.102051
5.0	5.886766	3.175448	7.488393	-0.003329	0.011994	-0.018302	-0.500977	-0.088623	-0.108643
6.0	5.882207	3.193603	7.527492	-0.011282	0.00951	-0.013437	-0.499268	-0.079834	-0.104248
7.0	5.889595	3.146482	7.473067	-0.006252	0.007763	-0.017247	-0.496826	-0.086426	-0.106445
8.0	5.863655	3.188478	7.49903	-0.00304	0.006022	-0.014932	-0.49707	-0.082031	-0.108887
9.0	5.884323	3.165373	7.512409	-0.00731	0.007201	-0.016246	-0.496826	-0.088623	-0.104004
10.0	5.881256	3.177692	7.491769	-0.003967	0.00773	-0.014535	-0.501465	-0.082031	-0.108887
11.0	5.866053	3.160401	7.48367	-0.004227	0.00319	-0.013325	-0.496826	-0.084229	-0.111084
12.0	5.894033	3.196429	7.50116	-0.005155	0.0049	-0.012927	-0.499023	-0.086426	-0.108643
13.0	5.876946	3.190604	7.471856	-0.009934	0.00409	-0.011074	-0.501221	-0.084229	-0.104248
14.0	5.89987	3.155259	7.506491	-0.00676	0.005767	-0.014088	-0.501465	-0.082031	-0.111084
15.0	5.875349	3.190789	7.473033	-0.010862	0.005797	-0.010678	-0.501221	-0.084229	-0.104248
16.0	5.876624	3.17895	7.49487	-0.005534	0.005179	-0.010368	-0.501221	-0.084229	-0.108643
17.0	5.895608	3.167325	7.486906	-0.007269	0.003777	-0.010923	-0.499023	-0.084229	-0.108643
18.0	5.894769	3.167355	7.487554	-0.008997	0.009464	-0.010733	-0.501465	-0.082031	-0.108887
19.0	5.891893	3.179417	7.466885	-0.004223	0.003185	-0.013331	-0.499268	-0.082031	-0.104248
20.0	5.874897	3.173737	7.437454	-0.007268	0.003774	-0.010925	-0.501465	-0.082031	-0.106445
21.0	5.906866	3.185769	7.497626	-0.006462	0.006884	-0.009973	-0.505859	-0.079834	-0.106445
22.0	5.891717	3.167799	7.489768	-0.012848	0.006938	-0.009283	-0.49707	-0.082031	-0.106445
23.0	5.905341	3.185292	7.49903	-0.010989	0.003519	-0.01008	-0.498779	-0.088623	-0.108643
24.0	5.890314	3.167134	7.491153	-0.012171	0.007777	-0.007726	-0.501465	-0.079834	-0.104248
25.0	5.887472	3.178557	7.470738	-0.012847	0.006935	-0.009286	-0.499268	-0.082031	-0.106445
26.0	5.872344	3.160328	7.462969	-0.012846	0.006933	-0.009287	-0.501465	-0.082031	-0.106445
27.0	5.887786	3.165984	7.493626	-0.010054	0.008895	-0.009736	-0.501465	-0.082031	-0.108887
28.0	5.906573	3.154247	7.485895	-0.007813	0.005196	-0.013096	-0.499023	-0.086426	-0.108643
29.0	5.871771	3.148259	7.486334	-0.010476	0.005501	-0.013255	-0.499268	-0.082031	-0.104248
30.0	5.905036	3.154412	7.487038	-0.00794	0.002926	-0.012493	-0.501465	-0.082031	-0.106445
31.0	5.914617	3.196048	7.453662	-0.008194	0.005474	-0.010536	-0.499023	-0.084229	-0.106445
32.0	5.883918	3.166128	7.496603	-0.010857	0.005778	-0.010695	-0.499268	-0.082031	-0.104248
33.0	5.879184	3.189627	7.454778	-0.009634	0.005193	-0.00697	-0.499268	-0.082031	-0.106445
34.0	5.877148	3.194949	7.515026	-0.012552	0.008046	-0.005171	-0.499268	-0.077637	-0.108887
