Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	9.626913	0.508394	-0.281182	-0.165006	0.372397	0.0191	-0.649658	0.057861	-0.473633
1.0	9.486997	0.294048	-0.153997	-0.151584	0.113748	0.033889	-0.649658	0.057861	-0.478271
2.0	9.557721	0.240278	-0.415199	-0.092143	-0.07672	0.034475	-0.651855	0.057861	-0.480713
3.0	9.68257	0.202813	-0.742936	-0.049916	-0.190334	0.029529	-0.64502	0.057861	-0.473633
4.0	9.843643	0.232833	-1.017338	-0.042572	-0.215826	0.018357	-0.649658	0.057861	-0.476074
5.0	9.993371	0.262831	-1.165846	-0.029062	-0.188008	-0.002534	-0.65625	0.057861	-0.464355
6.0	10.114017	0.2595	-1.213922	-0.033494	-0.12063	-0.013664	-0.649414	0.055664	-0.471191
7.0	10.159191	0.310188	-1.147289	-0.04364	-0.047121	-0.017172	-0.649658	0.062256	-0.471436
8.0	10.105709	0.330549	-1.095309	-0.069881	0.030763	-0.005828	-0.649414	0.055664	-0.47583
9.0	10.017798	0.298599	-0.996961	-0.085828	0.100361	0.009542	-0.647461	0.062256	-0.473877
10.0	9.825361	0.268136	-0.831153	-0.105634	0.136725	0.027145	-0.647461	0.057861	-0.473633
11.0	9.710373	0.163849	-0.67321	-0.10756	0.134586	0.04055	-0.651855	0.057861	-0.473633
12.0	9.628798	0.075014	-0.557114	-0.078386	0.095255	0.046749	-0.64502	0.055664	-0.473633
13.0	9.606247	-0.017018	-0.440397	-0.046277	0.051354	0.046719	-0.647461	0.060059	-0.471436
14.0	9.583852	-0.054971	-0.42625	-0.016393	0.001498	0.041239	-0.645264	0.062256	-0.473877
15.0	9.647347	-0.128492	-0.509531	-0.003428	-0.051411	0.032041	-0.654297	0.062256	-0.473877
16.0	9.710007	-0.133361	-0.553224	0.024175	-0.08277	0.028298	-0.6521	0.062256	-0.480713
17.0	9.779421	-0.136218	-0.683377	0.062762	-0.095376	0.017688	-0.6521	0.062256	-0.469238
18.0	9.855785	-0.020393	-0.712753	0.08438	-0.099678	0.016943	-0.656494	0.062256	-0.473877
19.0	9.959345	0.110118	-0.696931	0.066643	-0.082209	0.025833	-0.643066	0.064453	-0.4646
20.0	10.031127	0.188925	-0.682234	0.028599	-0.048445	0.047228	-0.647461	0.060059	-0.468994
21.0	10.171044	0.176678	-0.68929	-0.009107	-0.029432	0.070767	-0.643066	0.062256	-0.476074
22.0	10.214439	0.201517	-0.717291	-0.025748	-0.043804	0.093165	-0.649902	0.06665	-0.476318
23.0	10.2368	0.157104	-0.779227	-0.016597	-0.085803	0.103562	-0.649902	0.064453	-0.467041
24.0	10.316727	0.128337	-0.939652	0.022746	-0.125606	0.103339	-0.652344	0.068848	-0.464844
25.0	10.373684	0.133578	-1.046367	0.050379	-0.114298	0.104273	-0.656982	0.071045	-0.469482
26.0	10.321658	0.161567	-1.141323	0.029043	-0.016779	0.097098	-0.6521	0.062256	-0.471436
27.0	10.142023	0.126597	-1.149703	-0.017689	0.127812	0.093013	-0.650146	0.073242	-0.467285
28.0	9.926245	0.0221	-0.964839	-0.051103	0.256707	0.088921	-0.647705	0.064453	-0.469238
29.0	9.707257	-0.013455	-0.684791	-0.064064	0.342326	0.074427	-0.650146	0.073242	-0.471924
30.0	9.369641	-0.006534	-0.411159	-0.088294	0.344377	0.061131	-0.6521	0.06665	-0.476318
31.0	9.210481	-0.110459	-0.214959	-0.142173	0.254206	0.055092	-0.647949	0.071045	-0.474121
32.0	9.255339	-0.324984	-0.154435	-0.126594	0.142923	0.028334	-0.647705	0.06665	-0.476318
