Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	9.862568	-0.57683	1.549547	0.124428	0.090925	0.056048	-0.540283	0.19751	-0.590332
1.0	9.75227	-0.588803	1.533559	0.132419	0.091832	0.056604	-0.544678	0.195313	-0.581055
2.0	9.682091	-0.575165	1.455767	0.130807	0.075679	0.056773	-0.540283	0.193115	-0.585449
3.0	9.697111	-0.655006	1.442584	0.13269	0.072373	0.053455	-0.54248	0.195313	-0.583252
4.0	9.644403	-0.738904	1.392364	0.133314	0.063427	0.047531	-0.54248	0.193115	-0.587891
5.0	9.641642	-0.704478	1.462858	0.133451	0.067042	0.043602	-0.549316	0.195313	-0.585693
6.0	9.670422	-0.658657	1.489969	0.140156	0.062181	0.037748	-0.535645	0.193115	-0.590088
7.0	9.714738	-0.646777	1.394449	0.129627	0.040291	0.040852	-0.546875	0.193115	-0.590088
8.0	9.710867	-0.574597	1.524729	0.13009	0.027847	0.042762	-0.544678	0.190918	-0.585449
9.0	9.76882	-0.444138	1.630148	0.127232	0.016255	0.046906	-0.540283	0.195313	-0.587891
10.0	9.848398	-0.402282	1.673335	0.123703	0.00356	0.054309	-0.540283	0.193115	-0.590088
11.0	9.918605	-0.333774	1.632273	0.130747	-0.006894	0.068552	-0.540283	0.193115	-0.594971
12.0	9.978677	-0.365236	1.572529	0.131003	-0.022795	0.078347	-0.535645	0.190918	-0.592529
13.0	9.88454	-0.397435	1.536473	0.138307	-0.033093	0.07951	-0.535645	0.190918	-0.592529
14.0	9.919857	-0.392207	1.727226	0.126813	-0.029791	0.086544	-0.537842	0.188721	-0.592285
15.0	9.864301	-0.366859	1.855703	0.11188	-0.042749	0.088036	-0.537842	0.193115	-0.592529
16.0	9.761783	-0.249963	1.831228	0.100236	-0.066803	0.080803	-0.537842	0.190918	-0.585449
17.0	9.678524	-0.002148	1.917151	0.088917	-0.070419	0.069616	-0.537842	0.190918	-0.592529
18.0	9.57164	0.128894	1.932186	0.070376	-0.047166	0.049671	-0.535645	0.193115	-0.590088
19.0	9.477362	0.120616	1.844997	0.054269	-0.019662	0.029764	-0.537842	0.190918	-0.587891
20.0	9.505265	0.103186	1.778355	0.035431	0.003042	0.011398	-0.544434	0.188721	-0.590088
21.0	9.450123	-0.04225	1.638541	0.022561	0.02305	-0.004317	-0.542236	0.190918	-0.590088
22.0	9.540315	-0.201262	1.493019	0.02708	0.037171	-0.02049	-0.537842	0.188721	-0.585449
23.0	9.604293	-0.401324	1.402833	0.027966	0.051777	-0.02897	-0.544678	0.195313	-0.587891
24.0	9.686239	-0.593037	1.32865	0.041563	0.059055	-0.032973	-0.535645	0.193115	-0.592529
25.0	9.686479	-0.770554	1.225769	0.058937	0.053177	-0.033391	-0.537842	0.193115	-0.590088
26.0	9.675034	-0.844839	1.163511	0.072528	0.030629	-0.033822	-0.540039	0.186523	-0.592285
