Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
1.0	8.107104	2.053426	5.950565	0.003479	0.002123	-0.031993	-0.822021	-0.079346	-0.231445
2.0	8.103029	2.016159	5.970803	0.001501	0.009488	-0.023933	-0.813232	-0.081543	-0.231445
3.0	8.121735	2.033044	6.005894	-0.000288	0.013978	-0.019183	-0.822021	-0.08374	-0.236084
4.0	8.073313	2.001073	5.962018	-0.008242	0.017649	-0.015423	-0.817627	-0.08374	-0.226807
5.0	8.073948	1.922636	5.979994	-0.011062	0.01513	-0.019156	-0.81543	-0.081543	-0.227051
6.0	8.09337	1.997913	5.971618	0.005605	0.018411	-0.024172	-0.817627	-0.081543	-0.231445
7.0	8.100832	2.046934	5.981821	-0.006071	0.014784	-0.021545	-0.817383	-0.085938	-0.224609
8.0	8.095066	2.024414	5.978804	-0.005472	0.017202	-0.013484	-0.812988	-0.085938	-0.233643
9.0	8.102523	2.072143	5.989429	-0.01422	0.021325	-0.014479	-0.822021	-0.08374	-0.229248
10.0	8.103999	2.050967	5.964216	-0.022198	0.025691	0.000223	-0.817139	-0.092529	-0.226807
11.0	8.098039	2.025928	5.96233	-0.023942	0.025776	0.001524	-0.815674	-0.079346	-0.224609
12.0	8.080147	1.974082	5.979129	-0.025784	0.027297	0.004479	-0.817627	-0.08374	-0.231445
13.0	8.113299	1.993609	5.969868	-0.01439	0.027868	0.001578	-0.822021	-0.079346	-0.236084
14.0	8.08885	1.997971	5.965793	-0.02065	0.028485	0.002236	-0.822021	-0.08374	-0.233643
15.0	8.075254	1.969952	5.987097	-0.017977	0.029473	0.005833	-0.817627	-0.08374	-0.229248
16.0	8.07792	1.992341	5.994356	-0.008043	0.033188	0.00452	-0.819824	-0.08374	-0.233643
17.0	8.07617	1.991111	5.997122	-0.016713	0.029203	0.007559	-0.817383	-0.088135	-0.233643
18.0	8.100382	1.963793	5.978964	-0.006581	0.030046	0.002939	-0.822021	-0.081543	-0.231445
19.0	8.102946	1.986882	5.98615	-0.002907	0.034377	0.002286	-0.813232	-0.081543	-0.236084
20.0	8.128138	2.00422	6.000367	-0.005091	0.037238	0.008408	-0.821777	-0.085938	-0.233643
21.0	8.048839	1.972687	5.974264	-0.006837	0.037323	0.009706	-0.81958	-0.088135	-0.229004
22.0	8.104394	1.986994	5.972337	-0.002323	0.03679	0.010354	-0.819824	-0.08374	-0.229248
23.0	8.064508	1.985039	6.014802	-0.015569	0.037743	0.01619	-0.817627	-0.081543	-0.227051
24.0	8.07646	1.930188	6.015875	-0.015228	0.036403	0.013023	-0.819824	-0.081543	-0.231445
25.0	8.091183	1.978504	6.004807	-0.003957	0.031728	0.017492	-0.823975	-0.085938	-0.233643
26.0	8.067934	2.026447	6.033038	-0.010915	0.038743	0.016985	-0.819824	-0.08374	-0.236084
27.0	8.083247	1.950678	6.006384	-0.020018	0.03017	0.019576	-0.823975	-0.08374	-0.233643
28.0	8.077313	1.924599	6.004669	-0.013372	0.031176	0.017564	-0.819824	-0.079346	-0.236084
29.0	8.068285	1.919615	6.03021	-0.013212	0.02534	0.012451	-0.817627	-0.079346	-0.231445
30.0	8.067207	1.917849	6.032214	-0.018093	0.016884	0.007908	-0.811279	-0.079346	-0.231445
31.0	8.080118	1.863954	6.03158	-0.009111	0.016559	-7.8e-05	-0.817627	-0.08374	-0.236084
