Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	9.892979	0.317284	1.224111	0.03539	0.015454	-0.003889	-0.584717	0.069336	-0.54834
1.0	9.828657	0.3607	1.236136	0.017076	0.032223	-0.004456	-0.586914	0.069336	-0.550781
2.0	9.817518	0.348618	1.290981	0.010281	0.025935	-0.000779	-0.584717	0.069336	-0.54834
3.0	9.751731	0.290707	1.299957	0.01203	0.020125	-0.007186	-0.580322	0.071533	-0.546143
4.0	9.753914	0.267804	1.29652	0.004557	0.016394	-0.007548	-0.584717	0.067139	-0.552979
5.0	9.756182	0.244718	1.292521	0.002145	0.00829	-0.004776	-0.584473	0.064941	-0.550537
6.0	9.788378	0.220857	1.304891	-0.007264	-0.00617	-0.008582	-0.587158	0.071533	-0.548584
7.0	9.878354	0.217046	1.253167	-0.008663	-0.004984	-0.010368	-0.58252	0.069336	-0.550781
8.0	9.891023	0.209129	1.299278	-0.01459	0.000202	-0.011276	-0.584961	0.07373	-0.548584
9.0	9.887109	0.190642	1.271053	-0.021095	0.001834	-0.009917	-0.584961	0.071533	-0.548584
10.0	9.874449	0.200414	1.224555	-0.014425	-0.006163	-0.013214	-0.589111	0.062744	-0.550537
11.0	9.857956	0.191159	1.149247	-0.011172	-0.006979	-0.013892	-0.586914	0.067139	-0.552979
12.0	9.87453	0.202716	1.223522	-0.012326	-0.001799	-0.011708	-0.586914	0.067139	-0.550781
13.0	9.880834	0.199234	1.246786	-0.015868	0.003383	-0.011069	-0.58252	0.071533	-0.550781
14.0	9.880802	0.199996	1.246919	-0.017432	-0.001356	-0.008561	-0.580322	0.071533	-0.548584
15.0	9.87884	0.159692	1.316751	-0.016898	-0.001731	-0.004552	-0.577637	0.062744	-0.552734
16.0	9.878786	0.159633	1.317163	-0.02246	0.009442	0.000498	-0.582275	0.064941	-0.543701
17.0	9.804479	0.128982	1.306643	-0.024558	0.005076	-0.001002	-0.580322	0.071533	-0.548584
18.0	9.876223	0.182556	1.323205	-0.010911	-0.004669	0.006573	-0.584717	0.069336	-0.552979
19.0	9.840147	0.186913	1.282409	-0.021081	0.000143	0.006596	-0.580322	0.071533	-0.548584
20.0	9.87131	0.22832	1.333804	-0.008381	0.005434	0.005795	-0.58252	0.067139	-0.54834
21.0	9.871279	0.227507	1.334174	-0.015586	0.00151	0.007439	-0.580078	0.064941	-0.54834
22.0	9.846401	0.179567	1.306571	-0.023822	0.004759	0.013257	-0.580322	0.069336	-0.54834
23.0	9.842437	0.159077	1.279039	-0.020814	0.012245	0.006269	-0.58252	0.067139	-0.552979
24.0	9.815015	0.134984	1.257251	-0.025221	0.005945	0.01148	-0.577881	0.067139	-0.54834
25.0	9.815006	0.133673	1.257457	-0.022791	-0.002416	0.009089	-0.58252	0.071533	-0.55542
26.0	9.823853	0.104669	1.274903	-0.01793	-0.006844	0.001968	-0.580078	0.067139	-0.54834
27.0	9.858228	0.120606	1.216252	-0.012991	-0.013214	0.003102	-0.58252	0.069336	-0.54834
28.0	9.889557	0.162072	1.266515	-0.024168	-0.005407	0.005347	-0.584961	0.07373	-0.546387
29.0	9.881817	0.123023	1.209563	-0.019638	0.002888	0.002127	-0.58252	0.067139	-0.550781
