Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	5.513386	-3.028945	7.725742	0.00625	0.014651	-0.010292	-0.616211	0.369141	-0.200684
1.0	5.504874	-3.043183	7.674936	0.007857	0.013415	-0.012341	-0.609375	0.36499	-0.200684
2.0	5.490167	-3.015379	7.69324	0.008674	0.016719	-0.012589	-0.614014	0.369141	-0.200684
3.0	5.511068	-3.024832	7.729006	0.014824	0.013791	-0.013182	-0.615967	0.366943	-0.196289
4.0	5.494717	-3.053518	7.695828	0.015131	0.018769	-0.02128	-0.615967	0.366943	-0.202881
5.0	5.501691	-3.03562	7.680212	0.018099	0.022757	-0.024425	-0.611572	0.366943	-0.196289
6.0	5.471102	-3.036835	7.699309	0.023735	0.023204	-0.028765	-0.615967	0.36499	-0.202637
7.0	5.484164	-3.05976	7.649737	0.028031	0.026273	-0.030456	-0.609619	0.369141	-0.200684
8.0	5.520441	-3.035933	7.686693	0.033117	0.025654	-0.031894	-0.618408	0.373535	-0.200684
9.0	5.527154	-3.016092	7.706443	0.03526	0.02719	-0.032737	-0.611816	0.366943	-0.200684
10.0	5.489999	-2.973861	7.726301	0.036095	0.035787	-0.037584	-0.614014	0.369141	-0.202881
11.0	5.502234	-2.995116	7.746852	0.04172	0.03709	-0.039867	-0.61377	0.366943	-0.198486
12.0	5.508511	-2.974471	7.698375	0.041979	0.038478	-0.039261	-0.614014	0.369141	-0.202881
13.0	5.498667	-2.984295	7.753558	0.040637	0.039397	-0.04071	-0.618164	0.36499	-0.204834
14.0	5.484466	-2.895447	7.756407	0.039265	0.035881	-0.035507	-0.618408	0.369141	-0.202881
15.0	5.492296	-2.818219	7.793248	0.027449	0.023508	-0.031627	-0.61377	0.366943	-0.200684
16.0	5.563118	-2.889878	7.761371	0.020713	0.020927	-0.021498	-0.616211	0.369141	-0.204834
17.0	5.473543	-2.900512	7.745355	0.018565	0.019391	-0.020653	-0.61377	0.362793	-0.202637
18.0	5.524049	-2.904847	7.764297	0.011578	0.013715	-0.015221	-0.615967	0.36499	-0.202637
19.0	5.509187	-2.876856	7.782417	0.006754	0.015715	-0.013192	-0.611572	0.362793	-0.207031
20.0	5.493174	-2.906874	7.74881	0.001922	0.010721	-0.010654	-0.615723	0.356201	-0.202637
21.0	5.4927	-2.906297	7.749363	-0.000497	0.008651	-0.008361	-0.609375	0.362793	-0.207031
22.0	5.514293	-2.917192	7.715438	-0.001318	0.007054	-0.004014	-0.611572	0.36499	-0.207031
23.0	5.498303	-2.94798	7.715842	-0.004256	0.008349	-0.005476	-0.61377	0.36499	-0.209229
24.0	5.490005	-2.963331	7.733425	-0.004522	0.006963	-0.006075	-0.61377	0.362793	-0.202637
25.0	5.505002	-2.932618	7.733701	-0.00294	0.009144	7.5e-05	-0.61377	0.360596	-0.209229
26.0	5.490389	-2.906287	7.751004	-0.00373	0.004129	-0.003769	-0.613525	0.360596	-0.202637
27.0	5.474789	-2.93746	7.716682	-0.006402	0.006812	-0.004633	-0.61377	0.367188	-0.202881
28.0	5.510002	-2.974678	7.769063	-0.002124	0.003748	-0.003762	-0.61377	0.36499	-0.200684
29.0	5.46671	-2.9529	7.699777	0.001087	0.002985	-0.003747	-0.609375	0.362793	-0.200684
30.0	5.481477	-2.921525	7.769057	-0.002652	0.007968	-0.005468	-0.61377	0.362793	-0.200684
31.0	5.472289	-2.994496	7.70061	-0.005855	0.007877	-0.00753	-0.615967	0.362793	-0.204834
32.0	5.495264	-2.948019	7.717992	0.000821	0.001598	-0.004346	-0.615967	0.362793	-0.204834
33.0	5.481026	-2.921054	7.735261	0.00085	0.006031	-0.010998	-0.611572	0.362793	-0.204834
34.0	5.502352	-2.931468	7.77031	-0.002918	0.006581	-0.006067	-0.611572	0.362793	-0.207031
35.0	5.494694	-2.947029	7.718776	-0.003184	0.005195	-0.006666	-0.611572	0.362793	-0.204834
36.0	5.488329	-2.905071	7.71863	-0.002382	0.001507	-0.006408	-0.61377	0.36499	-0.207031
37.0	5.517922	-2.900638	7.735937	-0.008278	-0.00119	-0.004731	-0.618164	0.36499	-0.202637
38.0	5.510211	-2.916315	7.752972	-0.007739	0.00073	-0.00558	-0.615967	0.36499	-0.204834
39.0	5.488817	-2.906188	7.717863	-0.015515	-0.002119	-0.002461	-0.615967	0.362793	-0.204834
40.0	5.510708	-2.918134	7.751935	-0.013663	-0.0064	0.002748	-0.61377	0.36499	-0.204834
41.0	5.554671	-2.941293	7.751634	-0.014731	-0.004099	0.001892	-0.611572	0.36499	-0.204834
42.0	5.489282	-2.909684	7.750513	-0.0166	0.00189	0.00078	-0.620361	0.367188	-0.207031
