Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	8.225546	0.091094	5.899778	-0.003527	0.005281	0.000665	-0.289795	0.073486	-0.801758
1.0	8.244268	0.104155	5.908328	0.004049	0.003461	-0.002071	-0.291992	0.071045	-0.801758
2.0	8.209813	0.109369	5.907486	0.001628	0.006237	-0.003447	-0.294434	0.077881	-0.797363
3.0	8.17532	0.1143	5.906696	0.001319	0.004815	0.002831	-0.289795	0.071289	-0.799561
4.0	8.194189	0.127303	5.915041	0.000592	-0.001074	-0.001805	-0.290039	0.075684	-0.808838
5.0	8.228361	0.12264	5.916273	0.00294	0.00088	0.000555	-0.294434	0.077881	-0.799805
6.0	8.194084	0.127473	5.915182	-0.001029	0.00286	0.000471	-0.289795	0.071289	-0.799561
7.0	8.209035	0.109605	5.908562	0.001396	0.00517	0.001261	-0.292236	0.077881	-0.802002
8.0	8.240551	0.094375	5.932243	0.001036	0.007312	-0.001643	-0.291992	0.073486	-0.801758
9.0	8.223582	0.09199	5.902502	0.000955	0.00187	0.000513	-0.298828	0.071045	-0.806396
10.0	8.276357	0.100248	5.91246	0.001477	0.010612	-0.000895	-0.294434	0.075439	-0.797363
11.0	8.258975	0.097734	5.883305	0.000293	0.012761	0.002715	-0.290039	0.080078	-0.799805
12.0	8.221738	0.092015	5.90507	0.001918	0.013912	-0.000147	-0.289795	0.071289	-0.801758
13.0	8.218516	0.081692	5.928284	0.002436	0.017568	-0.000969	-0.287598	0.073486	-0.808838
14.0	8.203198	0.089836	5.877528	0.003309	0.013997	0.0017	-0.292236	0.077881	-0.804443
15.0	8.21908	0.092441	5.908762	0.005293	0.013007	0.001743	-0.292236	0.077881	-0.799805
16.0	8.199454	0.079728	5.901457	0.008307	0.009156	0.001316	-0.291992	0.073242	-0.799561
17.0	8.198994	0.080005	5.902093	0.005804	0.006491	0.002094	-0.294434	0.075439	-0.799561
18.0	8.200128	0.10051	5.939622	0.006319	0.005061	0.00186	-0.289795	0.073486	-0.804199
19.0	8.204357	0.121663	5.896299	0.005289	0.007921	0.002329	-0.292236	0.075684	-0.799561
20.0	8.236535	0.096689	5.861248	0.004853	0.009707	0.000993	-0.287598	0.073486	-0.806396
21.0	8.286856	0.094497	5.893382	0.003819	0.007481	0.00205	-0.294434	0.073242	-0.804199
22.0	8.271058	0.112387	5.901147	0.006684	0.013092	0.003588	-0.294678	0.080078	-0.804443
23.0	8.302874	0.087421	5.866638	0.008671	0.017188	0.003042	-0.289551	0.068848	-0.799316
24.0	8.299573	0.077131	5.889948	0.005732	0.016309	0.002485	-0.294678	0.080078	-0.806641
25.0	8.277173	0.054194	5.905211	0.012879	0.02136	-0.002168	-0.292236	0.075684	-0.797363
26.0	8.278183	0.065205	5.885128	0.00808	0.023351	0.004254	-0.290039	0.075684	-0.806641
27.0	8.223705	0.057288	5.87747	0.010142	0.022716	0.002728	-0.291992	0.073486	-0.808838
28.0	8.224892	0.068201	5.85715	0.010732	0.016554	0.001515	-0.287598	0.075684	-0.794922
29.0	8.167573	0.059963	5.929774	0.011246	0.015124	0.001281	-0.289795	0.073486	-0.799561
30.0	8.188171	0.083833	5.917047	0.008224	0.008803	0.002884	-0.285156	0.071289	-0.797119
31.0	8.171029	0.08159	5.887615	0.009693	0.009243	0.003163	-0.291992	0.073486	-0.806396
32.0	8.150628	0.078854	5.93904	0.008819	0.007727	0.001081	-0.287842	0.077881	-0.790527
33.0	8.167978	0.071701	5.91051	0.004763	-0.000819	0.003743	-0.294434	0.073486	-0.806396
34.0	8.204513	0.077336	5.889902	0.00909	0.000147	0.006149	-0.291992	0.073486	-0.806396
35.0	8.221113	0.080157	5.920073	0.011313	0.000219	0.001486	-0.291992	0.071289	-0.806396
36.0	8.223285	0.091063	5.898383	0.009254	0.005942	0.002416	-0.287842	0.077881	-0.802002
37.0	8.220593	0.080888	5.920785	0.009174	0.005588	0.003986	-0.294189	0.071045	-0.801758
38.0	8.235283	0.063206	5.914627	0.008584	0.011751	0.005194	-0.287598	0.071289	-0.799561
