Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
1.0	6.426897	0.667786	7.954248	-0.008795	0.008434	-0.014308	-0.69043	0.000244	-0.30835
2.0	6.408138	0.6815	7.990579	-0.009726	0.007201	-0.014004	-0.688477	0.006836	-0.308594
3.0	6.425526	0.667984	7.955338	-0.011819	0.00693	-0.013457	-0.690674	0.002441	-0.310791
4.0	6.433255	0.663637	7.978381	-0.009381	0.007022	-0.012069	-0.69043	0.000244	-0.310791
5.0	6.424246	0.667938	7.956376	-0.011818	0.006929	-0.013455	-0.692871	0.006836	-0.31543
6.0	6.423501	0.668154	7.956959	-0.009828	0.008966	-0.020096	-0.692627	0.002441	-0.310791
7.0	6.427308	0.68778	7.985944	-0.004378	0.006777	-0.01533	-0.690674	0.002441	-0.310791
8.0	6.430402	0.664823	7.980581	-0.011576	0.008516	-0.017616	-0.688477	0.002441	-0.312988
9.0	6.417371	0.692836	7.964623	-0.008208	0.009841	-0.016529	-0.692871	0.004639	-0.308594
10.0	6.385545	0.691969	7.950078	-0.009139	0.008608	-0.016225	-0.694824	0.000244	-0.306152
11.0	6.438404	0.698974	7.958522	-0.009725	0.007196	-0.013991	-0.697021	0.002441	-0.310791
12.0	6.446018	0.694662	7.981649	-0.012049	0.009119	-0.013503	-0.690674	0.002441	-0.312988
13.0	6.418124	0.670171	7.961128	-0.007632	0.007467	-0.014533	-0.690674	0.006836	-0.308594
14.0	6.417381	0.670491	7.9617	-0.009138	0.008606	-0.016219	-0.692871	0.006836	-0.308594
15.0	6.416587	0.670804	7.962313	-0.009138	0.008606	-0.016217	-0.688721	0.009033	-0.306396
16.0	6.443011	0.695639	7.983991	-0.010998	0.006138	-0.015614	-0.690674	0.006836	-0.308594
17.0	6.411358	0.694562	7.969314	-0.008794	0.008426	-0.014283	-0.692871	0.004639	-0.312988
18.0	6.41457	0.671419	7.963886	-0.009835	0.005176	-0.015854	-0.690674	0.004639	-0.312988
