Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	7.496203	1.678881	6.65474	-0.151207	-0.05836	0.122868	-0.80835	0.001465	-0.201172
1.0	7.677381	1.135376	6.500829	-0.199165	-0.063701	0.173567	-0.805908	-0.000732	-0.198975
2.0	7.685433	1.090982	6.527196	-0.163216	-0.077139	0.220357	-0.806152	0.001465	-0.201172
3.0	7.785489	0.953931	6.515642	-0.169296	-0.076423	0.254122	-0.806396	0.010254	-0.201416
4.0	7.774327	0.425157	6.519476	-0.220065	-0.076651	0.268502	-0.806641	0.012207	-0.192383
5.0	7.909524	-0.208634	6.413466	-0.244687	-0.088949	0.258754	-0.806396	0.010254	-0.199219
6.0	8.06039	-0.439736	6.424395	-0.223358	-0.065662	0.248217	-0.811035	0.014404	-0.192383
7.0	7.925466	-0.715153	6.541027	-0.265297	-0.054597	0.230766	-0.806396	0.010254	-0.199219
8.0	8.055591	-1.170041	6.497341	-0.280336	-0.047939	0.198776	-0.806641	0.012207	-0.201416
9.0	8.086533	-1.283994	6.418185	-0.235585	-0.044409	0.140652	-0.804443	0.014404	-0.192383
10.0	8.031418	-1.101729	6.417761	-0.147037	-0.040398	0.08607	-0.806885	0.016602	-0.197021
11.0	8.032461	-0.765369	6.424745	-0.054241	-0.031798	0.034844	-0.813477	0.023193	-0.197021
12.0	8.003498	-0.377425	6.461656	-0.000471	-0.01651	0.00511	-0.809082	0.018799	-0.194824
13.0	7.944284	-0.289982	6.517052	-0.007334	0.003204	-0.015795	-0.80249	0.016602	-0.19458
14.0	7.929608	-0.354202	6.456566	0.024876	0.002246	-0.031439	-0.809082	0.020996	-0.20166
15.0	7.960299	-0.370811	6.50346	0.042328	0.013751	-0.04876	-0.804443	0.014404	-0.197021
16.0	7.935085	-0.278489	6.496765	0.070529	0.018716	-0.063355	-0.806885	0.020996	-0.194824
17.0	7.959528	-0.37074	6.53622	0.065755	0.02133	-0.075746	-0.809082	0.020996	-0.197021
18.0	7.957238	-0.341356	6.508817	0.081757	0.023013	-0.088965	-0.804688	0.018799	-0.190186
19.0	7.932673	-0.302301	6.487446	0.079405	0.02437	-0.100627	-0.804443	0.012207	-0.189941
20.0	7.94688	-0.319359	6.490649	0.079377	0.028973	-0.115483	-0.808838	0.014404	-0.199219
21.0	7.914079	-0.243123	6.49142	0.082043	0.028477	-0.12297	-0.806641	0.014404	-0.199219
22.0	7.897619	0.017422	6.501893	0.090949	0.035353	-0.133138	-0.806641	0.014404	-0.19458
23.0	7.847242	0.103531	6.427823	0.087699	0.034316	-0.127066	-0.812988	0.01001	-0.196777
24.0	7.818964	0.282278	6.510587	0.072957	0.037383	-0.116841	-0.808594	0.01001	-0.19458
25.0	7.825645	0.24163	6.521077	0.039889	0.034502	-0.110537	-0.810791	0.007813	-0.192139
26.0	7.841367	0.123152	6.465323	0.021692	0.029894	-0.098242	-0.808838	0.012207	-0.19458
27.0	7.900256	0.321104	6.538942	0.012738	0.028257	-0.089411	-0.811035	0.016602	-0.19458
28.0	7.858539	0.384526	6.516611	8.2e-05	0.033788	-0.074137	-0.806641	0.012207	-0.192383
29.0	7.811958	0.404489	6.530418	-0.03321	0.020046	-0.050264	-0.808594	0.01001	-0.19458
30.0	7.816948	0.428184	6.52517	-0.032758	0.01717	-0.034127	-0.808838	0.014404	-0.197021
31.0	7.827334	0.31586	6.519532	-0.073113	0.013043	-0.02202	-0.806152	0.003662	-0.198975
32.0	7.882237	-0.009822	6.463808	-0.047036	0.006285	-0.01876	-0.804199	0.010254	-0.199219
33.0	7.907853	0.101485	6.511046	-0.033202	0.005778	-0.0193	-0.810791	0.007813	-0.198975
34.0	7.908514	0.082404	6.541292	-0.041398	0.011959	-0.011837	-0.808594	0.007813	-0.19458
