Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	6.327587	2.883103	7.801129	-0.035291	0.163258	-0.036186	-0.392578	-0.030518	-0.324219
1.0	6.308844	2.796521	7.840698	-0.027433	0.173092	-0.049117	-0.396729	-0.032715	-0.326416
2.0	6.276572	2.873135	7.828436	-0.021925	0.184505	-0.050679	-0.394531	-0.030518	-0.324219
3.0	6.268564	2.96221	7.837016	-0.020362	0.193808	-0.050807	-0.396729	-0.032715	-0.326416
4.0	6.188594	3.038643	7.882662	-0.02863	0.201718	-0.042321	-0.394531	-0.030518	-0.321777
5.0	6.222961	2.984408	7.865154	-0.03948	0.210087	-0.032518	-0.392578	-0.030518	-0.326416
6.0	6.221907	2.907521	7.90405	-0.047189	0.219277	-0.029678	-0.394531	-0.032715	-0.326416
7.0	6.179006	3.003013	7.920271	-0.049698	0.225298	-0.025051	-0.392334	-0.032715	-0.326416
8.0	6.18948	2.989243	7.907169	-0.057411	0.229974	-0.013335	-0.390381	-0.030518	-0.326416
9.0	6.178439	3.07251	7.920248	-0.068129	0.247313	-0.008034	-0.392578	-0.030518	-0.328613
10.0	6.12681	3.045414	8.017001	-0.080192	0.247503	0.011761	-0.392334	-0.034912	-0.330811
11.0	6.14983	2.951202	8.00609	-0.083023	0.246732	0.018575	-0.388184	-0.030518	-0.331055
12.0	6.149746	2.899581	7.997726	-0.081434	0.259332	0.026242	-0.390381	-0.030518	-0.331055
13.0	6.111592	3.021388	7.990975	-0.081732	0.265896	0.030664	-0.381592	-0.02832	-0.331055
14.0	6.096046	3.067738	8.057453	-0.093128	0.274082	0.044786	-0.381836	-0.026123	-0.328857
15.0	6.009543	2.935678	8.137648	-0.103912	0.273501	0.058793	-0.384033	-0.026123	-0.337891
16.0	5.929372	2.771914	8.339678	-0.109344	0.24982	0.058916	-0.381836	-0.026123	-0.337891
17.0	5.879519	2.683729	8.435642	-0.097816	0.214795	0.057859	-0.381592	-0.02832	-0.335693
18.0	5.904515	2.585665	8.396715	-0.087081	0.165144	0.048992	-0.377197	-0.02832	-0.342529
19.0	5.855344	2.49952	8.437753	-0.07002	0.118221	0.03642	-0.375244	-0.023926	-0.342529
20.0	5.931656	2.374211	8.387466	-0.048554	0.075801	0.015823	-0.373047	-0.023926	-0.333496
21.0	5.92616	2.45755	8.316878	-0.0173	0.052548	-0.006354	-0.377441	-0.023926	-0.340332
22.0	5.9563	2.588992	8.264189	0.000709	0.033766	-0.02432	-0.375244	-0.026123	-0.340332
23.0	5.949062	2.755182	8.263378	0.024077	0.022884	-0.024735	-0.379883	-0.021729	-0.340332
24.0	5.979127	2.905572	8.452649	0.086872	-0.016289	0.012318	-0.375488	-0.019531	-0.335693
25.0	5.966371	2.847063	8.47502	0.114272	-0.068654	0.035888	-0.373047	-0.023926	-0.335693
26.0	6.023967	2.473815	8.344194	0.147219	-0.114877	0.007895	-0.379639	-0.023926	-0.340332
27.0	6.236944	2.678743	8.302428	0.183802	-0.179095	-0.032706	-0.375488	-0.019531	-0.338135
28.0	6.295874	2.815053	8.056026	0.214108	-0.17923	-0.062612	-0.379395	-0.02832	-0.337891
29.0	6.643666	3.03666	8.213022	0.245485	-0.147969	-0.079155	-0.381592	-0.02832	-0.337891
30.0	6.91933	3.24309	8.0096	0.291964	-0.093934	-0.120137	-0.379639	-0.023926	-0.340332
31.0	6.813432	3.35991	7.95744	0.315141	-0.023485	-0.148516	-0.381592	-0.032715	-0.333252
32.0	6.552927	3.451974	7.954431	0.279683	0.053415	-0.160763	-0.377197	-0.02832	-0.333252
33.0	6.798764	3.226302	8.199494	0.224036	0.140819	-0.171752	-0.37915	-0.034668	-0.340088
34.0	6.671649	3.427787	8.112659	0.223955	0.226296	-0.273689	-0.377197	-0.032471	-0.342285
35.0	6.319692	6.115183	7.999587	0.164695	0.249369	-0.676356	-0.381348	-0.036865	-0.344482
36.0	7.691396	5.924753	8.467422	-0.118433	0.268462	-0.926674	-0.374268	-0.045654	-0.351318
37.0	7.238798	0.33201	8.988745	-0.276396	0.522037	-0.705727	-0.370117	-0.043457	-0.355957
38.0	5.651213	0.332558	8.4608	-0.114389	0.558127	-0.530096	-0.365723	-0.045654	-0.358154
39.0	5.331847	2.754373	7.978368	-0.006986	0.503553	-0.608529	-0.363281	-0.049805	-0.364746
40.0	4.977815	3.75322	7.672644	-0.012146	0.391189	-0.756212	-0.365234	-0.054199	-0.360107
41.0	5.078744	3.315768	7.793201	-0.023661	0.278049	-0.889224	-0.362549	-0.065186	-0.364502
42.0	5.26118	2.926746	8.000372	-0.017931	0.239965	-0.911777	-0.364746	-0.067383	-0.375977
43.0	4.839679	2.791787	8.02988	-0.003965	0.212988	-0.830278	-0.359863	-0.076172	-0.371094
44.0	4.523631	2.797273	7.966693	0.017994	0.169581	-0.720558	-0.355713	-0.07373	-0.371338
45.0	4.345288	2.99667	7.879251	0.039799	0.109217	-0.627176	-0.355469	-0.078125	-0.375732
46.0	3.933203	3.090546	7.935657	0.051333	0.038113	-0.522713	-0.359619	-0.08252	-0.375488
47.0	3.486687	2.856432	7.810827	0.055066	-0.055482	-0.408318	-0.359619	-0.08252	-0.373291
48.0	3.482329	2.606554	7.769363	0.059642	-0.16432	-0.266482	-0.361572	-0.089111	-0.368652
49.0	2.894459	2.215143	7.635826	0.073381	-0.308083	-0.061366	-0.361572	-0.089111	-0.37085
50.0	2.893393	2.43777	7.344276	0.113984	-0.493455	0.140412	-0.361816	-0.084717	-0.364258
51.0	1.412473	2.518384	6.414059	0.123517	-0.757965	0.279784	-0.36377	-0.086914	-0.359619
52.0	-0.408082	2.62483	5.811399	0.070719	-1.26882	0.505182	-0.372803	-0.080566	-0.350586
53.0	1.071691	2.698824	6.231352	0.052864	-1.733657	0.731932	-0.377441	-0.073975	-0.334717
54.0	16.022546	13.737936	12.176902	-0.730578	-1.376438	0.797633	-0.379639	-0.076172	-0.330078
55.0	10.680967	4.028533	7.742208	-1.117468	-0.23116	0.720277	-0.38208	-0.067627	-0.330322
56.0	9.159382	3.660015	9.000772	-1.001294	0.031021	0.621441	-0.384521	-0.061035	-0.325928
57.0	7.879987	2.421593	7.92068	-0.813007	0.213232	0.475617	-0.382568	-0.054443	-0.325928
58.0	7.310207	0.626936	8.51797	-0.617934	0.179891	0.300837	-0.383057	-0.047852	-0.328369
59.0	6.804987	1.021163	8.454921	-0.368859	0.125169	0.123696	-0.383057	-0.047852	-0.328369
60.0	6.198799	2.299743	8.331075	-0.243528	0.094685	0.039685	-0.378906	-0.04126	-0.330811
61.0	6.096867	2.514577	8.281721	-0.172845	0.082447	0.017444	-0.383057	-0.043457	-0.330811
62.0	6.074343	2.786674	8.195333	-0.122194	0.081141	0.009294	-0.378906	-0.04126	-0.330811
63.0	6.047356	2.852562	8.181956	-0.093839	0.081219	0.010651	-0.376709	-0.043457	-0.326172
64.0	6.06173	2.769842	8.210364	-0.070469	0.077693	0.010047	-0.380859	-0.045654	-0.328369
65.0	6.022927	2.772224	8.221122	-0.054533	0.06423	0.008621	-0.376709	-0.043457	-0.328369
66.0	6.044785	2.760312	8.17284	-0.038361	0.052036	0.003846	-0.378906	-0.04126	-0.323975
67.0	6.058317	2.770244	8.149653	-0.033204	0.040123	-0.001285	-0.381104	-0.04126	-0.330811
68.0	6.086176	2.794568	8.074645	-0.01764	0.037946	-0.009142	-0.376465	-0.045654	-0.326172
69.0	6.028972	2.877525	8.060914	-0.011138	0.039838	-0.011789	-0.376465	-0.045654	-0.328369
70.0	6.058454	2.869377	8.05909	-0.008512	0.045072	-0.011847	-0.374512	-0.043457	-0.333008
71.0	6.079588	2.828116	8.058203	-0.002007	0.046966	-0.014492	-0.381104	-0.039307	-0.330811
72.0	6.037431	2.803553	8.090614	0.005784	0.045881	-0.018416	-0.380859	-0.045654	-0.330811
73.0	5.978087	2.942769	8.10192	0.00258	0.045078	-0.022718	-0.376709	-0.04126	-0.326172
74.0	5.986426	2.923384	8.10267	0.003213	0.046248	-0.017118	-0.380859	-0.045654	-0.328369
75.0	5.982251	2.92421	8.105455	-0.004411	0.046229	-0.012119	-0.381104	-0.039307	-0.326172
76.0	5.962301	2.857342	8.109881	-0.007169	0.042103	-0.013158	-0.378906	-0.043457	-0.330811
77.0	5.977875	2.836172	8.15902	-0.01035	0.037806	-0.011926	-0.376709	-0.039063	-0.330811
78.0	5.965419	2.856973	8.187276	-0.004319	0.028337	-0.014792	-0.374512	-0.043457	-0.330811
79.0	5.96431	2.803417	8.163609	-0.003773	0.021805	-0.017227	-0.376709	-0.04126	-0.328613
80.0	5.990881	2.850888	8.161263	0.001963	0.014552	-0.022267	-0.378662	-0.047852	-0.328369
81.0	5.973433	2.873244	8.139599	-0.00051	0.008208	-0.021128	-0.376709	-0.04126	-0.328613
82.0	5.959576	2.895232	8.141928	0.001241	0.007505	-0.017889	-0.378906	-0.04126	-0.330811
83.0	5.966509	2.929642	8.1416	-0.006863	0.005202	-0.017411	-0.378906	-0.04126	-0.326172
84.0	5.970406	2.875459	8.141038	-0.014396	0.001964	-0.018116	-0.374756	-0.039063	-0.333252
85.0	5.969706	2.963483	8.117712	-0.013362	0.003304	-0.014782	-0.376709	-0.04126	-0.335449
86.0	6.003799	2.900705	8.088612	-0.019546	0.004785	-0.008724	-0.376709	-0.043457	-0.335205
87.0	5.974513	2.941252	8.069139	-0.021253	0.00759	-0.005176	-0.374268	-0.045654	-0.328369
88.0	6.006812	2.931636	8.065944	-0.024392	0.014481	-0.00144	-0.376709	-0.04126	-0.330811
89.0	5.958085	2.924231	8.123228	-0.026668	0.018221	0.003291	-0.37915	-0.037109	-0.328613
90.0	5.98675	2.825785	8.120228	-0.032458	0.017776	0.000284	-0.378906	-0.043457	-0.333008
91.0	6.020114	2.761319	8.09222	-0.025663	0.017463	-0.000167	-0.381104	-0.04126	-0.328613
92.0	6.021659	2.759488	8.118207	-0.017424	0.02216	-0.005086	-0.374268	-0.045654	-0.328369
93.0	6.045044	2.805529	8.092348	-0.012266	0.019348	-0.014479	-0.378906	-0.043457	-0.330811
94.0	5.979644	2.821249	8.127038	-0.008213	0.020502	-0.014715	-0.378906	-0.039307	-0.326172
95.0	5.969563	2.876169	8.105489	-0.007784	0.020677	-0.016987	-0.378906	-0.043457	-0.328369
96.0	6.003877	2.868294	8.126698	-0.008351	0.021612	-0.015805	-0.374512	-0.04126	-0.335449
97.0	5.960326	2.84296	8.133477	-0.008634	0.023831	-0.017983	-0.376465	-0.045654	-0.335205
98.0	5.969325	2.876658	8.158411	-0.006771	0.016419	-0.014909	-0.374756	-0.039063	-0.330811
99.0	5.956391	2.843532	8.13616	-0.011104	0.017484	-0.016855	-0.374512	-0.04126	-0.337646
100.0	5.978629	2.856255	8.158876	-0.010268	0.008735	-0.017118	-0.381104	-0.039307	-0.328613
101.0	5.967838	2.857252	8.087103	-0.008813	0.010246	-0.016052	-0.381104	-0.04126	-0.333008
102.0	5.965058	2.91146	8.113336	-0.010549	0.00745	-0.01376	-0.376709	-0.04126	-0.335449
103.0	5.951834	2.932027	8.115678	-0.010429	-0.002761	-0.008393	-0.378906	-0.04126	-0.337646
104.0	6.007108	2.882378	8.083605	-0.013143	0.004301	-0.006926	-0.378906	-0.043457	-0.333008
105.0	5.997208	2.813599	8.134054	-0.017166	0.005237	9.7e-05	-0.376709	-0.04126	-0.333008
106.0	6.026437	2.804931	8.106421	-0.015711	0.01376	-0.009907	-0.378906	-0.043457	-0.330811
107.0	6.007624	2.791408	8.134343	-0.008924	0.013452	-0.010347	-0.381104	-0.043457	-0.337646
108.0	6.004782	2.845712	8.160595	-0.002162	0.007547	-0.012045	-0.378906	-0.04126	-0.330811
109.0	5.981376	2.86781	8.090573	-0.003731	0.012743	-0.012943	-0.376953	-0.034912	-0.331055
110.0	5.956456	2.875251	8.168307	-0.00404	0.005859	-0.010843	-0.37915	-0.034912	-0.328613
111.0	5.961261	2.821205	8.166973	-0.004394	-0.012218	-0.01126	-0.376709	-0.04126	-0.330811
112.0	5.9385	2.897462	8.120672	0.005105	-0.023094	-0.007631	-0.37915	-0.034912	-0.331055
113.0	5.938589	2.864272	8.168208	0.010175	-0.020603	-0.004521	-0.381104	-0.04126	-0.328613
114.0	5.992603	2.816245	8.11008	0.001942	-0.021807	-0.005151	-0.381104	-0.039307	-0.328613
115.0	5.963972	2.824361	8.137466	0.001658	-0.019586	-0.007328	-0.381104	-0.04126	-0.333008
116.0	6.048901	2.8225	8.100832	0.001535	-0.009372	-0.012693	-0.378906	-0.043457	-0.330811
117.0	6.015699	2.831246	8.104917	-0.000182	-0.003068	-0.014679	-0.381104	-0.043457	-0.330811
118.0	6.024717	2.811609	8.078906	-0.002616	0.00528	-0.016569	-0.381104	-0.04126	-0.326172
119.0	6.028231	2.846398	8.054585	-0.003187	0.00972	-0.020922	-0.381104	-0.043457	-0.328369
120.0	5.969639	2.862322	8.136894	-0.003471	0.01194	-0.023099	-0.376709	-0.04126	-0.328613
121.0	5.997996	2.855504	8.109269	-0.010093	0.016731	-0.020312	-0.378906	-0.039063	-0.330811
122.0	6.016556	2.868829	8.108053	-0.011823	0.01744	-0.023559	-0.378906	-0.04126	-0.330811
123.0	5.993926	2.856384	8.111968	-0.008636	0.018244	-0.019246	-0.381104	-0.04126	-0.333008
124.0	5.991764	2.856747	8.113437	-0.013104	0.020416	-0.022284	-0.378906	-0.04126	-0.330811
125.0	5.976571	2.877732	8.117043	-0.012367	0.023971	-0.021121	-0.381104	-0.043457	-0.333008
