Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	4.679763	0.662558	8.669643	-0.032489	-0.003943	0.01189	-0.577148	-0.093018	-0.529785
1.0	4.683462	0.65643	8.627618	-0.014735	-0.003696	0.007934	-0.570801	-0.09082	-0.531982
2.0	4.713169	0.720984	8.652815	-0.023614	0.007021	0.013057	-0.570557	-0.094971	-0.531982
3.0	4.689809	0.736817	8.607328	-0.026456	0.005443	0.009442	-0.568604	-0.088623	-0.53418
4.0	4.700198	0.698952	8.640212	-0.032635	0.012762	0.006533	-0.579346	-0.093018	-0.53418
5.0	4.65837	0.664502	8.58365	-0.020399	0.010228	0.012405	-0.570557	-0.093018	-0.531982
6.0	4.695048	0.697237	8.683639	-0.026403	0.012524	0.009858	-0.575195	-0.086426	-0.53418
7.0	4.691103	0.656893	8.644797	-0.029588	0.012852	0.010718	-0.572754	-0.095215	-0.527588
8.0	4.637726	0.698184	8.637677	-0.027379	0.011783	0.012206	-0.568359	-0.093018	-0.529785
9.0	4.630608	0.661294	8.640741	-0.028775	0.010465	0.013206	-0.570557	-0.094971	-0.531982
10.0	4.703621	0.660623	8.618642	-0.028993	0.008402	0.012425	-0.575195	-0.09082	-0.53418
11.0	4.688726	0.695866	8.628992	-0.030757	0.005441	0.01769	-0.574951	-0.097168	-0.53418
12.0	4.687427	0.640468	8.648023	-0.042906	0.010456	0.017643	-0.570557	-0.093018	-0.529785
13.0	4.66624	0.641131	8.660766	-0.031584	0.00428	0.01499	-0.575195	-0.088623	-0.529785
14.0	4.669007	0.6337	8.61936	-0.043509	0.011355	0.015726	-0.566406	-0.093018	-0.529785
15.0	4.594031	0.576115	8.660925	-0.029032	0.001309	0.011998	-0.581787	-0.088623	-0.531982
16.0	4.647118	0.579962	8.650613	-0.033048	0.000481	0.010158	-0.575195	-0.09082	-0.53418
17.0	4.657116	0.608242	8.606283	-0.008385	-0.00791	0.005982	-0.568848	-0.086426	-0.53418
18.0	4.707895	0.708941	8.701012	-0.028934	-0.00619	0.006522	-0.572754	-0.093018	-0.531982
19.0	4.646672	0.5876	8.592054	-0.020166	-0.0094	0.006857	-0.572998	-0.09082	-0.536377
20.0	4.706278	0.667315	8.660868	-0.01776	-0.003798	0.00373	-0.572998	-0.09082	-0.529785
21.0	4.654091	0.61795	8.589447	-0.015167	-0.007834	0.00635	-0.577148	-0.09082	-0.53418
22.0	4.707328	0.664198	8.660536	-0.01215	-0.003138	0.00514	-0.575195	-0.09082	-0.536377
23.0	4.713337	0.604504	8.594805	-0.018343	0.00065	0.002031	-0.57959	-0.088623	-0.529785
