Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	5.852462	-2.06456	7.708881	-0.002985	0.007699	-0.006536	-0.543945	0.083984	-0.097168
1.0	5.808151	-2.063818	7.750214	-0.000703	0.011311	-0.005839	-0.541748	0.081787	-0.092773
2.0	5.830903	-2.07602	7.703233	-0.003007	0.012982	-0.008237	-0.541748	0.084229	-0.101563
3.0	5.839362	-2.07215	7.757604	0.001846	0.010913	-0.004482	-0.541748	0.083984	-0.094971
4.0	5.823833	-2.079741	7.728004	-0.006548	0.013566	-0.007122	-0.543945	0.083984	-0.094971
5.0	5.823046	-2.079624	7.728629	0.001604	0.009639	-0.003437	-0.545898	0.081787	-0.094971
6.0	5.809676	-2.058151	7.730133	0.001779	0.013483	-0.012862	-0.541748	0.083984	-0.097168
7.0	5.839746	-2.095187	7.705776	-0.004387	0.009899	-0.007541	-0.541748	0.081787	-0.090576
8.0	5.82845	-2.045406	7.738232	0.001195	0.011654	-0.006913	-0.539551	0.083984	-0.094971
9.0	5.83288	-2.098698	7.730441	-0.001595	0.010776	-0.007227	-0.539551	0.082031	-0.094971
10.0	5.824982	-2.073393	7.708419	-0.003245	0.011704	-0.007191	-0.544189	0.088379	-0.094971
11.0	5.818752	-2.077269	7.732495	0.001197	0.011653	-0.006911	-0.543945	0.086182	-0.094971
12.0	5.82355	-2.072809	7.709658	-0.003731	0.009155	-0.005106	-0.537354	0.082031	-0.094971
13.0	5.797283	-2.088723	7.726764	0.000301	0.01112	-0.008302	-0.539551	0.083984	-0.094971
14.0	5.834919	-2.093003	7.710025	-0.002488	0.010241	-0.008616	-0.543701	0.07959	-0.090576
15.0	5.809063	-2.051052	7.712064	-0.002976	0.007693	-0.006532	-0.541748	0.086182	-0.092773
16.0	5.82123	-2.071826	7.711674	-0.004625	0.008621	-0.006497	-0.537109	0.077637	-0.099365
17.0	5.795111	-2.087922	7.728609	-0.002975	0.007693	-0.006531	-0.541748	0.086182	-0.097168
18.0	5.832906	-2.092406	7.71171	-0.00273	0.008967	-0.007573	-0.541748	0.086182	-0.088623
19.0	5.852548	-2.080407	7.718969	-0.007414	0.007742	-0.006811	-0.541748	0.083984	-0.097168
20.0	5.813687	-2.075724	7.736719	-0.000938	0.010031	-0.004787	-0.541504	0.079834	-0.094971
21.0	5.813112	-2.075455	7.737223	-0.004276	0.009174	-0.011398	-0.543945	0.086182	-0.092773
22.0	5.812608	-2.075116	7.737692	-0.000183	0.00857	-0.006214	-0.539551	0.086182	-0.092773
23.0	5.850337	-2.079607	7.720861	-0.006923	0.010287	-0.008893	-0.541748	0.083984	-0.094971
24.0	5.816961	-2.070624	7.715217	-0.002727	0.008965	-0.00757	-0.541748	0.082031	-0.094971
25.0	5.816428	-2.070499	7.715653	-0.004621	0.008618	-0.006494	-0.539551	0.083984	-0.090576
26.0	5.797678	-2.053814	7.740288	-0.004376	0.009892	-0.007534	-0.543945	0.086182	-0.094971
27.0	5.82991	-2.062564	7.746861	-0.002075	0.008223	-0.005135	-0.541504	0.079834	-0.094971
28.0	5.827555	-2.091159	7.716092	-0.006004	0.005537	-0.005803	-0.546143	0.086182	-0.092773
29.0	5.814485	-2.070208	7.717195	-0.004269	0.009172	-0.011394	-0.539795	0.088379	-0.092773
30.0	5.814059	-2.069948	7.717586	-0.00067	0.006022	-0.004128	-0.541748	0.086182	-0.090576
31.0	5.8409	-2.083039	7.747454	-0.006513	0.008269	-0.005416	-0.546143	0.083984	-0.092773
32.0	5.81855	-2.065654	7.694968	-0.002478	0.010237	-0.008607	-0.543701	0.079834	-0.094971
33.0	5.793937	-2.110986	7.758027	-0.003478	0.010422	-0.006139	-0.543945	0.086182	-0.092773
34.0	5.837347	-2.053318	7.702968	-0.000933	0.010028	-0.004781	-0.543701	0.077637	-0.090576
35.0	5.829284	-2.085831	7.695847	6.8e-05	0.009842	-0.007248	-0.539307	0.079834	-0.094971
36.0	5.823089	-2.089977	7.719783	-0.007021	0.011	-0.005028	-0.537354	0.083984	-0.094971
37.0	5.804234	-2.073326	7.744456	-0.000176	0.008568	-0.006207	-0.543945	0.081787	-0.092773
38.0	5.841839	-2.077656	7.727817	-0.005281	0.014634	-0.010616	-0.541748	0.081787	-0.090576
39.0	5.815412	-2.093681	7.744948	-0.000931	0.010027	-0.004778	-0.543701	0.079834	-0.094971
40.0	5.827595	-2.056323	7.729893	-0.000439	0.012574	-0.006858	-0.541748	0.086182	-0.094971
41.0	5.812158	-2.063777	7.7003	-0.002088	0.013499	-0.006823	-0.546143	0.088379	-0.09082
42.0	5.838561	-2.076615	7.730573	-0.00298	0.012966	-0.008215	-0.541748	0.083984	-0.090576
43.0	5.799538	-2.071887	7.748358	-0.004611	0.008612	-0.006488	-0.539551	0.084229	-0.099365
44.0	5.837232	-2.076174	7.731695	0.000566	0.012387	-0.009322	-0.541748	0.083984	-0.092773
45.0	5.816338	-2.087757	7.725471	-0.002978	0.012964	-0.008213	-0.539551	0.082031	-0.097168
46.0	5.815587	-2.087472	7.726114	0.001615	0.009632	-0.003416	-0.545898	0.081787	-0.092773
47.0	5.827693	-2.050072	7.711138	-0.001837	0.01477	-0.007859	-0.539551	0.084229	-0.097168
48.0	5.793731	-2.09872	7.7207	0.002355	0.013452	-0.006533	-0.539551	0.082031	-0.094971
