Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	3.922874	-1.405079	8.929088	-0.005212	0.014592	-0.002584	-0.513184	0.006836	-0.411133
1.0	3.967912	-1.440621	8.915462	-0.001803	0.010765	-0.004705	-0.509033	0.006836	-0.410889
2.0	3.94736	-1.402378	8.882318	-0.005607	0.012479	-0.006752	-0.511475	0.013184	-0.406738
3.0	3.909462	-1.439972	8.897179	-0.004747	0.007037	-0.002467	-0.510986	0.004639	-0.415283
4.0	3.942456	-1.444368	8.890882	-0.007276	0.009559	-0.007717	-0.515625	0.010986	-0.408936
5.0	3.973566	-1.424447	8.860081	-0.00292	0.008129	-0.003406	-0.51123	0.008789	-0.408936
6.0	3.939126	-1.420846	8.866887	-0.009347	0.010177	-0.001011	-0.51123	0.008789	-0.406738
7.0	3.956125	-1.435418	8.876158	-0.003472	0.007846	-0.005671	-0.509033	0.010986	-0.411133
8.0	3.978505	-1.432493	8.901979	-0.00292	0.00813	-0.003407	-0.513428	0.009033	-0.413086
9.0	3.954538	-1.435684	8.876822	-0.005128	0.014716	-0.006453	-0.513184	0.006836	-0.411133
10.0	3.930507	-1.438796	8.851704	-0.00054	0.009507	-0.002081	-0.513672	0.013184	-0.41333
11.0	3.936502	-1.445936	8.893265	-0.002834	0.015973	-0.001262	-0.506836	0.006836	-0.413086
12.0	3.951124	-1.435764	8.87833	0.001141	0.0145	-0.006945	-0.513428	0.008789	-0.411133
13.0	3.949876	-1.435473	8.878932	-0.000209	0.015642	-0.005706	-0.509033	0.006836	-0.413086
14.0	3.948539	-1.43533	8.87955	-0.00211	0.0165	-0.006732	-0.51123	0.009033	-0.413086
15.0	3.931278	-1.445276	8.895683	-0.000209	0.015643	-0.005708	-0.511475	0.013184	-0.411133
16.0	3.930011	-1.44517	8.89626	-0.002037	0.014551	-0.004771	-0.506836	0.01123	-0.413086
17.0	3.960625	-1.424862	8.865807	-0.00076	0.015361	-0.007974	-0.51123	0.010986	-0.408936
18.0	3.966639	-1.431655	8.907408	0.000737	0.01032	-0.005287	-0.513184	0.004639	-0.408936
19.0	3.94259	-1.434616	8.882308	-0.003938	0.01541	-0.005799	-0.510986	0.004639	-0.410889
20.0	3.946739	-1.417239	8.899378	0.000202	0.012109	-0.013383	-0.51123	0.009033	-0.411133
21.0	3.974229	-1.43817	8.876825	-0.002515	0.01232	-0.005076	-0.509033	0.008789	-0.408936
22.0	3.911056	-1.412693	8.906809	0.002492	0.013367	-0.008189	-0.508789	0.004639	-0.410889
23.0	3.943593	-1.416197	8.900938	0.00178	0.014913	-0.008553	-0.509033	0.009033	-0.411133
24.0	3.958406	-1.405393	8.886051	0.005671	0.013321	-0.010366	-0.509033	0.010986	-0.406738
25.0	3.951973	-1.421944	8.870135	-0.000833	0.017318	-0.009945	-0.508789	0.004639	-0.410889
26.0	3.950747	-1.421572	8.870741	0.001852	0.012964	-0.006591	-0.51123	0.009033	-0.413086
27.0	3.954808	-1.404127	8.887853	-0.0014	0.014963	-0.006382	-0.51123	0.006836	-0.411133
28.0	3.971417	-1.417822	8.897482	0.002583	0.013493	-0.012061	-0.51123	0.008789	-0.408936
29.0	3.918875	-1.399164	8.895429	0.00114	0.014513	-0.006957	-0.511475	0.013184	-0.415283
30.0	3.946178	-1.420067	8.873016	-0.001949	0.014681	-0.00865	-0.513184	0.006836	-0.413086
31.0	3.917068	-1.44006	8.831306	0.000187	0.010043	-0.00756	-0.510986	0.004639	-0.415283
32.0	3.967346	-1.416445	8.899517	0.000187	0.010044	-0.00756	-0.517822	0.008789	-0.411133
33.0	3.943496	-1.419245	8.874339	-0.001237	0.013137	-0.008289	-0.51123	0.010986	-0.411133
34.0	3.949531	-1.426042	8.915906	0.000735	0.010328	-0.005295	-0.515381	0.006836	-0.415283
35.0	3.946858	-1.401208	8.891847	0.006385	0.011785	-0.010007	-0.509033	0.010986	-0.413086
36.0	3.935647	-1.435161	8.859165	-0.003634	0.009684	-0.003787	-0.513184	0.004639	-0.410889
37.0	3.945087	-1.400608	8.892727	0.001944	0.013094	-0.010465	-0.509033	0.01123	-0.415283
38.0	3.938883	-1.417381	8.876686	-0.001238	0.013139	-0.008292	-0.515869	0.015381	-0.41333
39.0	3.927043	-1.410003	8.909235	0.001851	0.012973	-0.006598	-0.509033	0.006836	-0.410889
40.0	3.941903	-1.399525	8.89431	-5e-05	0.01383	-0.007629	-0.511475	0.013184	-0.41333
41.0	3.940716	-1.399209	8.894885	0.001685	0.014804	-0.004698	-0.513428	0.009033	-0.41748
42.0	3.918385	-1.426255	8.894358	-0.00195	0.014688	-0.008661	-0.513428	0.009033	-0.413086
43.0	3.938416	-1.398762	8.895974	2.2e-05	0.011879	-0.005664	-0.506836	0.009033	-0.411133
44.0	3.921129	-1.408558	8.912068	0.000828	0.020259	-0.008998	-0.515625	0.008789	-0.411133
45.0	3.919793	-1.408173	8.912716	0.000663	0.012287	-0.007267	-0.51123	0.006836	-0.411133
46.0	3.952411	-1.411836	8.906892	0.000497	0.014118	-0.005366	-0.513184	0.004639	-0.408936
47.0	3.928246	-1.4147	8.881825	-0.001475	0.016928	-0.008366	-0.51123	0.008789	-0.406738
48.0	3.932056	-1.397196	8.899034	0.002325	0.015216	-0.006304	-0.513428	0.010986	-0.408936
49.0	3.93065	-1.39673	8.899728	0.001541	0.018718	-0.008638	-0.508789	0.002441	-0.406738
50.0	3.94013	-1.403458	8.868369	-0.001949	0.014694	-0.008669	-0.515381	0.004639	-0.408936
51.0	3.940641	-1.427318	8.893535	0.003512	0.015909	-0.00564	-0.509033	0.008789	-0.406738
52.0	3.926637	-1.395772	8.901649	-0.001572	0.016809	-0.004503	-0.513184	0.004639	-0.413086
53.0	3.936016	-1.402624	8.870328	0.000899	0.018315	-0.00704	-0.504639	0.004639	-0.41748
54.0	3.92352	-1.395204	8.903113	0.001373	0.020553	-0.006742	-0.509277	0.013184	-0.411133
55.0	3.921928	-1.394932	8.903857	-0.00093	0.017219	-0.006108	-0.51123	0.010986	-0.411133
56.0	3.913654	-1.387727	8.863379	-0.001474	0.016936	-0.008376	-0.515625	0.013184	-0.415283
57.0	3.937004	-1.408807	8.914192	-0.004419	0.013194	-0.00614	-0.513428	0.009033	-0.413086
58.0	3.895408	-1.39791	8.879787	-0.003063	0.012054	-0.007375	-0.513184	0.006836	-0.413086
59.0	3.922273	-1.377664	8.92254	-0.001433	0.012904	-0.000571	-0.506836	0.006836	-0.413086
