Acquisition frequency: 100 Hz
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
0.0	5.665428	1.508632	8.166872	-0.00682	0.006088	-0.016321	-0.646973	0.052979	-0.382568
1.0	5.644581	1.54404	8.161451	-0.007941	0.005148	-0.019345	-0.642578	0.048828	-0.380127
2.0	5.678284	1.507758	8.183059	-0.006701	0.004805	-0.016954	-0.642822	0.055176	-0.375732
3.0	5.62449	1.507442	8.155979	-0.007934	0.005661	-0.017452	-0.644531	0.044434	-0.377686
4.0	5.671581	1.529017	8.171919	-0.007927	0.006174	-0.01556	-0.644775	0.053223	-0.384766
5.0	5.628182	1.487197	8.169015	-0.011621	0.009252	-0.015165	-0.651123	0.046631	-0.382324
6.0	5.640673	1.532936	8.142744	-0.007682	0.004118	-0.014943	-0.644775	0.051025	-0.380127
7.0	5.669247	1.529345	8.173477	-0.009159	0.00703	-0.016054	-0.644775	0.053223	-0.384766
8.0	5.644606	1.525112	8.176773	-0.00917	0.006008	-0.019832	-0.64917	0.050781	-0.380127
9.0	5.672942	1.509073	8.186521	-0.0136	0.006851	-0.014927	-0.644531	0.046631	-0.386963
10.0	5.642841	1.512758	8.156826	-0.010391	0.007887	-0.016547	-0.642578	0.048828	-0.393799
11.0	5.665663	1.50497	8.133572	-0.012614	0.007542	-0.016928	-0.646729	0.044434	-0.384521
12.0	5.66502	1.529674	8.176345	-0.008167	0.008234	-0.016161	-0.640381	0.048828	-0.380127
13.0	5.645487	1.479931	8.149468	-0.013353	0.004796	-0.014307	-0.642578	0.051025	-0.380127
14.0	5.639559	1.512786	8.15909	-0.010394	0.007379	-0.018429	-0.642578	0.051025	-0.386963
15.0	5.615085	1.520908	8.183409	-0.006697	0.004304	-0.018823	-0.644775	0.051025	-0.384766
16.0	5.638078	1.513847	8.159917	-0.004727	0.005686	-0.022829	-0.646973	0.052979	-0.384766
17.0	5.656004	1.551973	8.166606	-0.005457	0.00396	-0.016434	-0.644775	0.048828	-0.38916
18.0	5.660705	1.519628	8.15775	-0.006454	0.001738	-0.020095	-0.644775	0.051025	-0.386963
19.0	5.660047	1.520084	8.158121	-0.010397	0.006869	-0.020308	-0.644531	0.044434	-0.386963
20.0	5.630123	1.536561	8.14936	-0.004467	0.005163	-0.016544	-0.646973	0.052979	-0.384766
21.0	5.658487	1.520983	8.159035	-0.008169	0.007727	-0.018034	-0.644775	0.048828	-0.382324
22.0	5.663016	1.512951	8.192675	-0.010391	0.00738	-0.018414	-0.64502	0.055176	-0.384766
23.0	5.656824	1.533855	8.181235	-0.006933	0.006874	-0.017533	-0.644775	0.052979	-0.37793
24.0	5.655911	1.521993	8.160633	-0.006933	0.006874	-0.017532	-0.651367	0.052979	-0.382568
25.0	5.631267	1.517895	8.163867	-0.006936	0.006365	-0.019418	-0.64917	0.052979	-0.382568
26.0	5.659765	1.514712	8.194596	-0.004463	0.005167	-0.016535	-0.651123	0.048584	-0.375488
27.0	5.624414	1.527125	8.131615	-0.010142	0.005324	-0.017795	-0.644775	0.048828	-0.37793
28.0	5.629118	1.519065	8.165132	-0.007919	0.005673	-0.017411	-0.644775	0.053223	-0.382568
29.0	5.652262	1.536166	8.183954	-0.007913	0.006692	-0.013635	-0.644775	0.048828	-0.37793
30.0	5.656793	1.50355	8.175296	-0.005693	0.006532	-0.015139	-0.642334	0.046631	-0.382324
31.0	5.62157	1.540326	8.154552	-0.011124	0.004632	-0.015788	-0.64917	0.050781	-0.37793
